Timestamp;Sesqui-C - Inverter 4 - AC power [W] - P_AC;Sesqui-C - Inverter 8 - AC power [W] - P_AC;Sesqui-C - Inverter 7 - AC power [W] - P_AC;Sesqui-C - Inverter 1 - AC power [W] - P_AC;Sesqui-C - Inverter 2 - AC power [W] - P_AC;Sesqui-C - Inverter 14 - AC power [W] - P_AC;Sesqui-C - Inverter 3 - AC power [W] - P_AC;Sesqui-C - Inverter 5 - AC power [W] - P_AC;Sesqui-C - Inverter 10 - AC power [W] - P_AC;Sesqui-C - Inverter 6 - AC power [W] - P_AC;Sesqui-C - Inverter 11 - AC power [W] - P_AC;Sesqui-C - Inverter 9 - AC power [W] - P_AC;Sesqui-C - Inverter 12 - AC power [W] - P_AC;Sesqui-C - Inverter 13 - AC power [W] - P_AC;Sesqui-C - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sesqui-C - Schneider Meter - Power [W] - M_AC_P;Sesqui-C - Lufft WS600 - Wind speed [m/s] - E_W_S;Sesqui-C - Module Temperature - Temperature [°C] - T;Sesqui-C - POA - Irradiance [Wh/m²] - SRAD
2023-10-08 12:30:00;116306.777;109602.555;106573.889;57759.689;119161.083;131580.945;122046.111;128227.243;109513.055;109426.666;137870.444;109260.889;139900.833;122243.833;12651.353;1595526.377;1.648;31.459;580.299
2023-10-08 12:45:00;114389.336;108696.279;105768.223;57337.975;120164.889;130261.777;118342.668;127670.999;108603.223;107790.112;136704.944;108563.722;138815.945;123728.501;12629.689;1583002.636;1.701;31.687;576.739
2023-10-08 13:00:00;113359.933;108616.834;105585.390;57324.889;121624.842;130015.779;115149.445;127767.920;108523.111;107107.000;136151.277;108501.055;138593.333;125427.332;12617.352;1580134.973;2.094;32.189;578.085
2023-10-08 13:15:00;113239.777;109554.556;106344.167;57699.131;123851.999;130258.889;112986.190;128635.926;109159.000;107254.167;136437.722;109242.665;139313.556;127134.445;12617.367;1587271.101;2.337;32.308;582.859
2023-10-08 13:30:00;114293.955;111224.055;107879.055;58635.412;127025.816;131599.833;111625.939;130427.835;110519.500;108724.889;137719.944;110865.389;141360.556;129573.612;12600.088;1607157.021;1.679;33.109;591.975
2023-10-08 13:45:00;115443.333;113289.722;109661.445;59672.958;129778.889;133332.778;110743.890;132087.235;112391.445;110810.723;139330.221;112817.777;143810.000;131788.335;12599.765;1630470.771;1.955;34.974;605.427
2023-10-08 14:00:00;115971.555;114681.889;110782.499;60451.111;131943.082;134157.221;109798.044;132922.269;113444.944;112427.445;140220.667;114320.779;145112.111;132800.169;12603.885;1643782.863;1.891;34.145;611.409
2023-10-08 14:15:00;117125.086;116932.779;112645.555;61690.191;134734.579;136072.555;109392.667;134498.267;115226.611;114737.167;141743.555;116585.000;147759.833;133927.721;12588.625;1667337.005;2.366;35.211;622.059
2023-10-08 14:30:00;118583.705;119412.445;114602.001;63144.377;137852.842;138569.944;109468.222;136353.365;117265.667;117319.500;142196.945;118991.500;150882.222;134989.834;12590.719;1693477.878;2.377;35.623;632.965
2023-10-08 14:45:00;121183.283;122076.667;116898.833;64702.544;140924.557;140958.223;109905.134;138337.321;119352.223;120306.054;140458.667;121903.444;154021.222;135775.056;12601.846;1720126.981;2.437;36.267;646.416
2023-10-08 15:00:00;122363.283;123983.499;118266.666;65491.146;142517.552;142073.611;110306.349;139216.873;120519.445;122248.333;136063.390;123531.667;155709.778;135214.501;12659.685;1732190.845;2.365;36.002;655.671
2023-10-08 15:15:00;126177.104;128759.555;122162.277;68024.329;147068.527;146838.056;113441.889;143330.089;124648.501;127081.221;139968.666;128307.500;161533.611;137271.833;12634.684;1785931.318;2.039;37.354;682.423
2023-10-08 15:30:00;130477.175;133627.333;126371.111;70241.618;151615.085;150301.889;116886.397;147565.655;128743.501;131460.611;139056.777;132288.555;164562.501;136808.334;12633.075;1828642.695;2.387;36.380;700.091
2023-10-08 15:45:00;125984.949;129112.500;121858.779;67336.999;146863.022;145644.333;112229.006;141955.889;124509.722;127024.723;138523.779;127951.611;160422.889;132919.667;12619.931;1772465.752;1.994;36.526;669.981
2023-10-08 16:00:00;112919.443;115195.945;108205.889;59822.781;132232.229;129265.721;100364.184;126624.898;110742.887;113220.333;131357.666;114112.945;143610.222;119542.444;12632.147;1592657.949;2.277;34.555;591.925
2023-10-08 16:15:00;108199.333;109256.333;103258.667;57174.983;127719.827;122933.444;96633.844;121198.963;105490.834;108268.501;128547.611;108626.390;136339.499;115102.444;12681.794;1524787.288;2.212;34.267;557.792
2023-10-08 16:30:00;95875.955;96647.389;90857.223;50322.780;109910.267;108315.223;85943.505;106914.486;92996.555;95814.612;113350.001;95872.889;120595.833;102750.167;12653.261;1346916.513;2.045;33.112;488.774
2023-10-08 16:45:00;74492.651;75602.833;71183.334;39404.337;79715.686;83971.000;68463.747;84286.444;72587.556;74534.777;88001.277;74965.834;93985.889;77072.166;12661.890;1045192.643;1.105;32.160;381.570
2023-10-08 17:00:00;63813.073;63796.666;59923.722;33626.920;68968.931;69988.389;58136.079;69551.535;60944.111;61896.168;73121.223;63436.389;78677.556;64014.279;12700.969;876903.714;1.701;29.637;320.441
2023-10-08 17:15:00;41563.448;40943.888;38333.889;21346.822;45551.111;46240.057;38551.489;44378.702;39454.667;40286.667;48274.223;40842.501;51505.555;44281.944;12675.672;571004.895;1.491;27.721;208.663
2023-10-08 17:30:00;21415.797;20284.055;18983.167;10570.435;24099.783;23456.389;20631.795;22890.461;19699.499;20301.276;24316.167;20760.999;26053.445;22607.779;12703.725;288686.203;0.883;24.432;106.640
2023-10-08 17:45:00;9024.618;8430.389;7998.721;4340.289;10378.340;9955.333;8927.635;10107.858;8306.055;8351.499;10334.723;8443.333;10934.777;10578.889;12780.249;120333.313;0.457;21.896;42.688
2023-10-08 18:00:00;8480.993;7980.665;7591.500;4098.772;9794.917;9499.445;8271.486;9627.597;7887.889;7855.834;9874.055;7974.110;10326.224;9983.389;12784.401;113343.568;0.470;19.632;38.378
2023-10-08 18:15:00;5309.063;4801.554;4595.389;2473.397;5895.777;5943.000;5391.515;6080.727;4813.665;4744.501;6268.723;4836.999;6513.221;6181.611;12806.372;68809.065;0.189;18.218;23.600
2023-10-08 18:30:00;1959.572;1571.833;1453.167;802.551;2162.347;2162.611;1992.509;2361.451;1652.111;1496.165;2336.611;1654.223;2392.665;2317.499;12828.283;22474.273;0.285;16.466;7.293
2023-10-08 18:45:00;216.181;89.333;114.444;96.666;231.269;258.278;255.791;347.666;142.277;148.667;265.222;115.333;276.222;258.666;12818.557;-1486.941;0.739;14.951;-1.965
2023-10-08 19:00:00;22.000;20.000;20.000;20.778;21.467;20.000;23.692;47.378;20.000;20.000;20.000;20.000;22.445;25.111;12830.090;-5277.985;0.943;14.260;-3.832
2023-10-08 19:15:00;16.000;20.000;16.665;17.500;17.500;20.000;15.000;17.167;17.500;17.500;20.000;20.000;20.000;20.000;12840.684;-3882.145;0.860;14.302;-3.000
2023-10-08 19:30:00;;;;;;;;;;;;;;;12860.211;-2535.203;0.710;14.062;-2.037
2023-10-08 19:45:00;;;;;;;;;;;;;;;12852.113;-2525.510;0.533;13.143;-2.543
2023-10-08 20:00:00;;;;;;;;;;;;;;;12822.055;-2606.694;0.805;12.955;-2.000
2023-10-08 20:15:00;;;;;;;;;;;;;;;12822.326;-2506.383;0.875;12.671;-1.997
2023-10-08 20:30:00;;;;;;;;;;;;;;;12805.107;-2434.072;0.627;12.675;-1.000
2023-10-08 20:45:00;;;;;;;;;;;;;;;12771.757;-2410.323;0.418;12.677;-1.000
2023-10-08 21:00:00;;;;;;;;;;;;;;;12789.868;-2506.803;0.547;12.252;-1.000
2023-10-08 21:15:00;;;;;;;;;;;;;;;12807.646;-2459.037;0.623;12.124;-1.000
2023-10-08 21:30:00;;;;;;;;;;;;;;;12825.465;-2540.403;0.685;12.050;-0.968
2023-10-08 21:45:00;;;;;;;;;;;;;;;12830.008;-2834.829;0.647;11.823;-1.000
2023-10-08 22:00:00;;;;;;;;;;;;;;;12789.091;-3066.215;0.355;10.973;-1.803
2023-10-08 22:15:00;;;;;;;;;;;;;;;12773.156;-3004.712;0.616;10.782;-1.839
2023-10-08 22:30:00;;;;;;;;;;;;;;;12800.679;-2656.653;0.296;10.079;-1.531
2023-10-08 22:45:00;;;;;;;;;;;;;;;12757.321;-2341.387;0.432;9.700;-2.000
2023-10-08 23:00:00;;;;;;;;;;;;;;;12793.057;-2330.085;0.837;9.205;-2.000
2023-10-08 23:15:00;;;;;;;;;;;;;;;12720.044;-2353.059;0.947;9.017;-1.091
2023-10-08 23:30:00;;;;;;;;;;;;;;;12686.859;-2832.214;0.626;9.315;-0.825
2023-10-08 23:45:00;;;;;;;;;;;;;;;12694.666;-2914.929;0.757;8.825;-1.125
2023-10-09 00:00:00;;;;;;;;;;;;;;;12711.743;-2965.700;0.511;9.206;-0.895
2023-10-09 00:15:00;;;;;;;;;;;;;;;12714.779;-2934.183;0.675;9.109;-0.565
2023-10-09 00:30:00;;;;;;;;;;;;;;;12761.099;-2919.111;0.493;9.318;-0.681
2023-10-09 00:45:00;;;;;;;;;;;;;;;12779.505;-2956.829;0.631;8.940;-1.000
2023-10-09 01:00:00;;;;;;;;;;;;;;;12718.829;-2989.939;0.280;9.027;-1.000
2023-10-09 01:15:00;;;;;;;;;;;;;;;12720.431;-2961.354;1.611;9.293;-0.333
2023-10-09 01:30:00;;;;;;;;;;;;;;;12722.660;-2967.819;1.207;9.579;-0.116
2023-10-09 01:45:00;;;;;;;;;;;;;;;12732.659;-2977.832;0.373;9.549;-0.613
2023-10-09 02:00:00;;;;;;;;;;;;;;;12740.005;-2962.475;0.797;9.278;-0.397
2023-10-09 02:15:00;;;;;;;;;;;;;;;12733.527;-2983.038;1.038;9.507;0.000
2023-10-09 02:30:00;;;;;;;;;;;;;;;12695.863;-2949.412;1.297;10.069;0.000
2023-10-09 02:45:00;;;;;;;;;;;;;;;12694.381;-2878.154;1.440;10.717;0.000
2023-10-09 03:00:00;;;;;;;;;;;;;;;12695.845;-2918.734;0.957;11.053;0.000
2023-10-09 03:15:00;;;;;;;;;;;;;;;12685.105;-2929.933;0.817;11.061;0.000
2023-10-09 03:30:00;;;;;;;;;;;;;;;12680.271;-2916.687;0.821;11.013;0.000
2023-10-09 03:45:00;;;;;;;;;;;;;;;12683.829;-2896.827;0.623;10.846;0.000
2023-10-09 04:00:00;;;;;;;;;;;;;;;12686.711;-2939.468;0.371;10.653;0.000
2023-10-09 04:15:00;;;;;;;;;;;;;;;12655.686;-2908.508;0.863;10.593;0.000
2023-10-09 04:30:00;;;;;;;;;;;;;;;12644.779;-2908.930;0.965;10.841;0.000
2023-10-09 04:45:00;;;;;;;;;;;;;;;12630.801;-2906.048;0.898;11.036;0.000
2023-10-09 05:00:00;;;;;;;;;;;;;;;12608.927;-2948.382;0.563;10.850;0.000
2023-10-09 05:15:00;;;;;;;;;;;;;;;12626.784;-2942.069;0.727;10.724;0.000
2023-10-09 05:30:00;;;;;;;;;;;;;;;12655.261;-3000.141;0.569;10.791;0.000
2023-10-09 05:45:00;;;;;;;;;;;;;;;12712.871;-3013.771;0.760;10.929;0.000
2023-10-09 06:00:00;;;;;;;;;;;;;;;12695.789;-3002.305;1.032;11.024;0.000
2023-10-09 06:15:00;;;;;;;;;;;;;;;12691.314;-3049.257;0.657;11.066;0.000
2023-10-09 06:30:00;;;;;;;;;;;;;;;12683.261;-3118.938;0.913;10.880;0.000
2023-10-09 06:45:00;;;;;;;;;;;;;;;12712.461;-3201.298;1.069;10.671;0.000
2023-10-09 07:00:00;;;;;;;;;;;;;;;12744.724;-3261.273;0.837;10.721;0.000
2023-10-09 07:15:00;;0.000;;;;;;;;;;;20.000;;12736.015;-3246.734;0.607;10.553;0.000
2023-10-09 07:30:00;91.200;62.445;52.000;33.310;110.627;124.389;90.111;120.836;68.445;32.889;141.832;91.667;144.500;113.056;12784.842;-2149.025;0.727;10.540;0.716
2023-10-09 07:45:00;786.379;551.055;550.611;322.483;820.965;859.832;801.126;878.993;620.389;528.166;898.333;580.721;945.445;847.834;12780.951;7214.409;0.634;10.853;5.121
2023-10-09 08:00:00;1115.460;666.611;840.889;490.581;1213.287;1239.111;1158.121;1262.362;872.721;841.112;1274.778;852.611;1300.277;1192.278;12800.055;11272.580;0.401;11.157;7.458
2023-10-09 08:15:00;1680.463;1312.555;1289.833;811.797;1773.460;1840.611;1733.001;1936.222;1355.779;1226.833;1873.221;1403.778;1962.389;1866.667;12777.163;19014.642;0.067;11.311;10.195
2023-10-09 08:30:00;2682.479;2121.277;2140.833;1106.368;2923.398;2944.277;2751.822;3089.255;2298.889;2098.445;3034.556;2228.721;3180.389;3237.667;12765.444;32387.077;0.566;11.705;14.805
2023-10-09 08:45:00;5570.593;4823.055;4748.001;2449.555;5995.293;6058.391;5807.355;6219.509;4915.277;4736.723;6263.667;4844.110;6439.555;6578.721;12732.190;70317.369;0.302;12.281;26.525
2023-10-09 09:00:00;7224.252;6388.887;6196.277;3254.531;7869.228;7715.779;7756.159;8114.801;6442.166;6254.889;8079.001;6331.167;8286.500;8769.667;12742.030;92858.199;0.375;12.757;32.437
2023-10-09 09:15:00;9389.212;8423.278;8225.945;4348.559;10342.899;10052.389;10092.888;10600.883;8483.944;8324.334;10533.222;8340.167;10744.334;11627.778;12759.094;123155.045;0.554;13.109;41.473
2023-10-09 09:30:00;9445.711;8529.611;8295.833;4395.226;10307.959;10115.001;10057.001;10608.924;8522.278;8436.889;10604.444;8374.944;10801.501;11426.889;12680.127;123599.921;0.764;13.403;42.138
2023-10-09 09:45:00;12658.999;11692.111;11234.556;6039.313;13610.102;13577.000;13527.777;14053.434;11550.778;11569.055;14285.556;11415.167;14604.445;14492.723;12668.603;167348.403;0.535;13.810;56.281
2023-10-09 10:00:00;17979.982;16709.500;16117.778;8683.479;19537.041;19332.834;18993.479;20008.140;16519.054;16598.889;20297.890;16403.111;20733.667;20880.278;12652.424;240862.367;0.799;14.231;78.919
2023-10-09 10:15:00;23618.343;22138.277;21364.111;11482.604;25400.755;25543.389;24822.140;26150.021;21825.221;21966.168;26821.999;21725.557;27444.001;26818.667;12755.749;318730.479;0.677;14.786;104.631
2023-10-09 10:30:00;24134.359;22527.389;21826.723;11796.851;26103.589;26044.723;25197.254;26747.149;22359.332;22511.277;27275.334;22205.833;28004.001;27329.445;12745.274;325129.136;0.523;15.390;106.063
2023-10-09 10:45:00;27152.464;25254.001;24559.001;13337.651;29503.835;29482.500;28125.451;30074.225;25070.499;25426.833;30965.723;25164.390;31659.223;30624.111;12734.913;366870.111;0.863;16.135;119.951
2023-10-09 11:00:00;11435.060;10503.055;10236.444;5513.243;12618.901;12606.277;11713.927;12792.890;10555.999;10592.611;13208.000;10547.001;13453.389;13378.665;12731.326;151757.459;0.913;15.343;51.492
2023-10-09 11:15:00;18344.813;17330.223;16730.333;9001.091;19836.334;20567.943;18949.615;20449.511;17250.723;17393.945;21585.665;17303.333;21951.334;20680.167;12736.359;249070.409;1.008;15.198;82.784
2023-10-09 11:30:00;24681.854;23243.278;22465.166;12193.423;26430.223;27167.945;25531.607;27300.209;22941.389;23340.112;28376.667;22993.722;29099.001;26755.777;12745.708;333400.903;1.357;15.955;109.602
2023-10-09 11:45:00;29974.739;28395.277;27537.333;14845.782;32145.333;33369.334;30862.791;33171.829;28116.056;28525.610;34862.723;28214.833;35644.167;32950.389;12743.219;409274.539;1.793;15.717;133.299
2023-10-09 12:00:00;35438.216;33437.001;32435.055;17623.819;38081.882;38937.833;36516.557;39108.003;32926.835;33723.778;40699.945;33075.723;41608.444;38339.889;12749.389;481884.501;1.721;16.463;158.256
2023-10-09 12:15:00;27663.222;26087.778;25225.945;13692.578;29655.561;30835.777;28385.499;30575.985;25797.779;26332.555;32218.443;25989.166;32882.055;30413.723;12769.521;376657.958;2.223;16.109;123.789
2023-10-09 12:30:00;34791.645;32930.279;31917.889;17261.717;37274.889;38911.722;35654.740;38427.775;32535.834;33178.667;40637.833;32791.888;41486.166;38459.499;12770.427;476139.647;2.185;16.346;155.190
2023-10-09 12:45:00;29059.071;27337.611;26524.666;14347.779;31045.127;32467.722;30040.736;32154.443;27095.333;27564.333;33845.055;27192.889;34522.668;32428.555;12740.125;396193.197;2.640;16.167;129.999
2023-10-09 13:00:00;24324.655;22627.167;22052.444;12003.860;26129.656;26815.722;25275.279;26985.111;22471.944;22859.056;28038.278;22559.556;28513.223;27127.666;12731.490;328476.772;2.799;15.983;108.891
2023-10-09 13:15:00;15442.001;14147.222;13799.722;7554.229;16600.779;16766.556;16080.507;17063.922;14051.611;14257.279;17539.999;14061.277;17799.723;17345.443;12710.521;204676.912;2.591;15.475;69.594
2023-10-09 13:30:00;15535.223;14247.278;13973.167;7593.313;16733.134;17004.556;16098.191;17255.594;14247.166;14392.556;17869.833;14244.611;18026.333;17904.389;12698.421;207664.038;2.809;15.337;70.918
2023-10-09 13:45:00;24329.901;22218.333;21851.667;11824.651;26130.781;26372.888;25492.831;26982.444;22201.000;22572.610;27832.223;22206.779;28023.167;28556.278;12722.436;327603.899;2.226;15.947;108.123
2023-10-09 14:00:00;17238.742;15306.500;15198.333;8393.889;18777.013;17990.890;18239.276;19186.000;15367.445;15745.557;19138.443;15297.555;19149.667;19900.056;12728.136;226201.332;2.771;15.905;76.925
2023-10-09 14:15:00;12854.271;11644.667;11413.611;5969.079;13776.778;14316.333;14069.585;14449.613;11782.389;11648.556;14746.833;11387.667;14884.555;16153.055;12732.072;172025.156;2.794;15.408;58.671
2023-10-09 14:30:00;16670.269;14948.055;14765.666;7839.904;18029.001;18176.945;18009.775;18493.153;15158.167;15019.555;19000.723;14809.889;18989.999;20830.333;12744.962;222883.957;2.413;15.943;73.859
2023-10-09 14:45:00;9335.428;8249.055;8112.222;4283.667;9926.225;10575.667;9876.001;10356.555;8533.278;8442.777;11132.945;8484.612;11005.334;12592.667;12736.496;123790.335;2.205;15.960;42.547
2023-10-09 15:00:00;9647.001;8391.389;8371.389;4442.353;10332.848;10770.167;10124.788;10749.939;8759.223;8573.611;11224.111;8589.612;11151.279;13007.278;12748.893;127357.389;2.515;15.785;44.493
2023-10-09 15:15:00;21597.143;18523.779;18632.833;10700.854;23396.867;22375.445;21519.223;23179.578;19071.611;20048.667;24495.333;19559.444;23505.944;26111.222;12752.450;284691.784;2.842;16.146;97.238
2023-10-09 15:30:00;33689.311;31168.889;30490.333;16845.337;36591.194;36872.611;34360.708;37218.803;31104.056;31789.168;39106.333;31303.000;39199.167;39509.334;12715.171;459107.499;2.751;17.827;164.604
2023-10-09 15:45:00;22846.828;21030.111;20587.777;11254.888;24349.771;25275.111;23151.329;25099.848;21114.278;21543.056;26876.055;21496.943;26914.166;26691.222;12705.609;309123.875;2.746;18.405;107.149
2023-10-09 16:00:00;25250.847;23618.833;22906.945;12653.879;27165.303;27813.334;25364.915;27856.517;23358.723;23964.555;29392.278;23809.723;29812.222;28255.721;12698.034;342713.654;2.707;18.249;119.359
2023-10-09 16:15:00;36470.527;36676.111;34580.333;17990.000;38901.221;45497.721;36234.145;40422.060;36598.001;35937.445;47034.333;36975.333;48492.167;45771.667;12748.419;528338.490;1.083;20.506;187.331
2023-10-09 16:30:00;23232.457;22791.278;21350.999;11812.434;25538.428;24468.889;23894.111;25822.299;22273.389;22023.722;27546.612;22053.445;27356.778;25318.611;12781.279;317998.284;2.017;20.285;119.441
2023-10-09 16:45:00;76066.555;78721.443;72402.165;41189.244;83394.420;92353.557;72223.381;85178.289;75401.000;75468.056;94700.389;77612.945;102501.445;83337.833;12709.764;1095920.575;1.673;22.631;389.199
2023-10-09 17:00:00;68284.282;68726.167;64197.111;35614.543;73602.972;76744.501;62458.707;74010.197;65877.000;66768.055;80199.111;68336.111;85786.443;69069.999;12717.662;946238.245;1.666;24.585;340.796
2023-10-09 17:15:00;52001.591;51464.832;48057.001;26635.746;57658.279;57757.167;48769.889;55491.067;49523.222;50401.943;60163.888;51293.001;64417.445;54631.611;12695.313;717643.554;1.556;23.731;258.477
2023-10-09 17:30:00;29044.696;27657.112;26154.721;14455.368;32975.587;31699.779;27956.317;31599.559;27090.444;27909.111;33087.999;28137.445;35081.223;31357.889;12686.832;395264.397;3.097;20.346;140.254
2023-10-09 17:45:00;32102.276;31653.667;29408.501;16120.111;37248.540;35301.779;31939.209;35505.273;30628.779;30807.000;35781.056;31443.944;39433.612;30364.222;12755.671;438970.596;3.087;19.230;162.987
2023-10-09 18:00:00;20451.359;19449.389;18430.889;10100.899;23500.121;19895.888;20716.412;22535.990;18959.444;19050.111;22648.499;19391.001;23365.333;18151.389;12744.274;268377.938;2.705;18.495;106.812
2023-10-09 18:15:00;7872.291;6315.111;6198.723;3587.111;8974.778;7115.611;7980.136;8704.145;6013.055;6409.555;7305.389;6042.834;7812.833;7184.112;12776.923;91576.656;1.761;17.210;38.237
2023-10-09 18:30:00;3023.554;2592.333;2474.279;1278.139;3471.266;3426.055;3161.210;3543.223;2563.722;2546.389;3536.222;2639.611;3773.388;3423.943;12747.359;36868.581;1.277;15.385;15.218
2023-10-09 18:45:00;423.228;225.777;227.889;154.889;478.511;506.167;477.951;575.101;282.613;201.945;498.278;288.889;551.000;523.613;12734.125;1721.822;1.237;12.796;0.027
2023-10-09 19:00:00;21.889;21.555;21.555;20.778;25.555;25.833;27.584;36.489;20.333;20.000;24.778;20.000;26.445;27.999;12720.801;-5194.721;2.048;11.653;-2.857
2023-10-09 19:15:00;17.500;20.000;18.888;17.500;17.500;20.000;20.000;19.333;17.500;20.000;20.000;20.000;20.000;20.000;12716.354;-4367.019;2.171;11.511;-2.195
2023-10-09 19:30:00;;;;;;;;;;;;;;;12735.449;-3110.157;1.613;10.477;-2.829
2023-10-09 19:45:00;;;;;;;;;;;;;;;12718.354;-3111.101;1.823;9.915;-2.417
2023-10-09 20:00:00;;;;;;;;;;;;;;;12743.779;-3142.311;1.580;9.993;-0.955
2023-10-09 20:15:00;;;;;;;;;;;;;;;12758.499;-3237.106;1.155;10.623;0.000
2023-10-09 20:30:00;;;;;;;;;;;;;;;12745.242;-3135.895;0.985;11.339;0.000
2023-10-09 20:45:00;;;;;;;;;;;;;;;12753.221;-3192.535;0.708;11.625;0.000
2023-10-09 21:00:00;;;;;;;;;;;;;;;12782.875;-3123.314;0.173;11.547;0.000
2023-10-09 21:15:00;;;;;;;;;;;;;;;12795.626;-3090.657;0.188;11.352;0.000
2023-10-09 21:30:00;;;;;;;;;;;;;;;12757.359;-3002.541;0.253;10.830;-1.123
2023-10-09 21:45:00;;;;;;;;;;;;;;;12750.957;-3082.929;0.481;9.643;-2.000
2023-10-09 22:00:00;;;;;;;;;;;;;;;12694.780;-3021.369;0.899;9.033;-2.131
2023-10-09 22:15:00;;;;;;;;;;;;;;;12682.945;-3019.408;1.249;9.209;-1.437
2023-10-09 22:30:00;;;;;;;;;;;;;;;12732.577;-3106.411;0.638;9.757;-0.059
2023-10-09 22:45:00;;;;;;;;;;;;;;;12739.801;-3108.868;0.838;9.412;-0.978
2023-10-09 23:00:00;;;;;;;;;;;;;;;12752.761;-3069.977;1.309;9.471;-0.961
2023-10-09 23:15:00;;;;;;;;;;;;;;;12727.363;-3005.271;1.094;9.455;-0.712
2023-10-09 23:30:00;;;;;;;;;;;;;;;12708.075;-2941.765;0.696;9.047;-1.000
2023-10-09 23:45:00;;;;;;;;;;;;;;;12725.541;-2978.717;0.471;8.830;-1.000
2023-10-10 00:00:00;;;;;;;;;;;;;;;12725.880;-2962.825;0.304;8.664;-0.443
2023-10-10 00:15:00;;;;;;;;;;;;;;;12624.787;-2906.020;0.081;8.890;-0.027
2023-10-10 00:30:00;;;;;;;;;;;;;;;12647.295;-2875.023;0.850;8.813;-0.067
2023-10-10 00:45:00;;;;;;;;;;;;;;;12666.567;-2875.149;0.726;9.410;-0.025
2023-10-10 01:00:00;;;;;;;;;;;;;;;12667.305;-2909.471;0.722;8.842;-1.000
2023-10-10 01:15:00;;;;;;;;;;;;;;;12682.695;-2941.499;0.771;9.076;-0.281
2023-10-10 01:30:00;;;;;;;;;;;;;;;12695.446;-2922.935;0.923;9.379;-0.486
2023-10-10 01:45:00;;;;;;;;;;;;;;;12697.503;-2962.483;0.551;9.335;0.000
2023-10-10 02:00:00;;;;;;;;;;;;;;;12703.113;-2931.399;0.267;9.684;0.000
2023-10-10 02:15:00;;;;;;;;;;;;;;;12716.919;-2957.075;0.758;9.597;0.000
2023-10-10 02:30:00;;;;;;;;;;;;;;;12708.562;-2906.959;0.430;9.968;0.000
2023-10-10 02:45:00;;;;;;;;;;;;;;;12723.884;-2976.293;0.460;10.469;0.000
2023-10-10 03:00:00;;;;;;;;;;;;;;;12725.035;-2988.831;0.809;10.768;0.000
2023-10-10 03:15:00;;;;;;;;;;;;;;;12721.459;-3033.327;1.148;10.769;0.000
2023-10-10 03:30:00;;;;;;;;;;;;;;;12730.306;-3012.659;0.699;10.668;0.000
2023-10-10 03:45:00;;;;;;;;;;;;;;;12741.187;-3015.351;0.829;10.439;0.000
