Timestamp;Carnes Creek - Inverter 4 - AC power [W] - P_AC;Carnes Creek - Inverter 11 - AC power [W] - P_AC;Carnes Creek - Inverter 13 - AC power [W] - P_AC;Carnes Creek - Inverter 8 - AC power [W] - P_AC;Carnes Creek - Inverter 12 - AC power [W] - P_AC;Carnes Creek - Inverter 9 - AC power [W] - P_AC;Carnes Creek - Inverter 1 - AC power [W] - P_AC;Carnes Creek - Inverter 2 - AC power [W] - P_AC;Carnes Creek - Inverter 5 - AC power [W] - P_AC;Carnes Creek - Inverter 6 - AC power [W] - P_AC;Carnes Creek - Inverter 7 - AC power [W] - P_AC;Carnes Creek - Inverter 3 - AC power [W] - P_AC;Carnes Creek - Inverter 10 - AC power [W] - P_AC;Carnes Creek - Inverter 14 - AC power [W] - P_AC;Carnes Creek - Schneider Electric PM5560 605064978 - Voltage L1L2 [V] - M_AC_U_L1L2;Carnes Creek - Schneider Electric PM5560 605064978 - Power [W] - M_AC_P;Carnes Creek - POA - Irradiance [Wh/m²] - SRAD;Carnes Creek - Lufft WS600 - Temperature [°C] - T;Carnes Creek - Lufft WS600 - Wind speed [m/s] - E_W_S
2023-10-07 08:45:00;64288.445;63537.501;51480.889;56150.779;64320.001;65150.112;61599.367;64894.378;60117.567;66245.367;65223.167;64893.900;64572.555;47505.943;13059.442;855045.449;312.587;14.855;0.552
2023-10-07 09:00:00;81092.533;83624.500;67668.111;72368.334;84844.777;85148.000;80480.411;83471.111;77371.933;87075.233;85251.277;84652.567;83626.667;62877.999;13050.436;1114496.525;396.964;15.662;0.646
2023-10-07 09:15:00;95636.800;102636.889;82824.333;87723.444;104234.111;103983.556;98244.211;101201.333;94207.000;106504.055;104165.111;103635.367;101605.278;77685.055;13055.968;1358595.833;475.497;16.439;0.715
2023-10-07 09:30:00;113703.478;121112.889;97687.278;104913.055;123300.500;122178.889;115619.500;119408.300;117349.178;125384.055;122564.833;121682.722;121818.278;92160.111;13059.487;1611611.675;564.017;16.988;0.700
2023-10-07 09:45:00;126653.133;138922.723;112099.111;123782.999;141707.778;139676.667;132130.322;140690.700;133690.855;143039.967;139936.612;139206.800;142783.777;105552.722;13073.788;1849783.259;654.615;17.595;0.644
2023-10-07 10:00:00;134503.033;148720.778;119720.555;133276.055;151671.778;148753.166;141023.767;149728.345;141682.900;152491.289;149070.445;148449.100;152108.278;112631.999;13067.811;1972278.960;705.519;18.239;0.596
2023-10-07 10:15:00;136582.667;148820.777;119601.445;135330.389;151877.279;148946.945;141756.189;149749.355;141550.667;152198.833;149567.945;148286.400;152267.000;112475.444;13049.853;1976849.645;708.101;19.282;0.520
2023-10-07 10:30:00;137520.267;148063.722;118973.223;135959.277;151035.278;147853.333;141240.733;148417.600;140692.333;151074.955;148740.000;147171.189;151327.443;111819.445;13048.917;1967206.277;703.285;19.758;0.663
2023-10-07 10:45:00;137820.667;146090.889;117155.111;135872.500;148922.388;145985.222;140902.233;146869.745;138993.978;149119.022;147351.722;145511.200;149398.945;110205.555;13059.346;1947585.803;694.428;20.207;0.708
2023-10-07 11:00:00;137960.023;144636.945;115974.666;135993.499;147378.611;144385.221;139681.933;145083.800;137909.667;147697.333;146211.944;143964.633;147905.556;108967.500;13052.317;1931894.690;686.575;20.539;0.983
2023-10-07 11:15:00;137443.300;142427.556;113920.056;135488.779;145078.778;142269.834;138595.467;143026.967;135752.500;145387.922;144481.722;142215.211;145704.723;107168.167;13033.845;1907120.328;675.483;20.946;0.941
2023-10-07 11:30:00;135699.000;139677.389;111703.778;134090.500;142355.333;139521.390;136764.933;140496.911;133220.333;142684.089;142086.444;139612.978;142658.222;105038.944;13021.124;1873953.933;660.946;21.365;0.985
2023-10-07 11:45:00;133671.555;136832.334;109310.833;132569.555;139372.500;136635.611;134431.300;137188.422;130653.022;139572.155;139471.444;136773.045;139497.056;102589.445;13014.146;1837333.991;645.467;21.285;1.126
2023-10-07 12:00:00;132146.300;135034.833;107718.389;131534.389;137504.000;135049.222;133386.278;135316.845;128959.033;137387.255;137751.944;134996.800;137879.945;101382.555;13004.510;1814840.307;635.181;21.920;1.145
2023-10-07 12:15:00;130543.989;133468.889;106465.667;130670.167;135813.555;133554.611;132122.067;133301.655;127705.333;136162.233;136658.056;133517.855;135804.222;100259.777;12995.438;1794976.829;626.111;22.068;1.333
2023-10-07 12:30:00;128012.789;131685.723;105223.501;129303.167;134077.945;131600.222;130686.567;130978.489;126048.255;134114.455;134735.501;131598.800;133394.444;98992.501;12992.624;1769968.582;616.464;22.591;1.259
2023-10-07 12:45:00;125519.555;130435.722;104137.833;128247.833;132776.833;130324.723;129282.433;129084.533;124646.067;132793.889;133652.056;130066.211;131763.334;98007.055;13021.288;1750532.641;609.425;23.089;1.011
2023-10-07 13:00:00;122877.911;129512.001;103260.167;127171.667;131621.945;129321.111;128672.900;127590.033;123208.767;131709.533;132844.277;128975.733;130402.722;97159.500;13007.753;1733885.522;604.704;23.145;1.151
2023-10-07 13:15:00;120467.322;129099.889;102908.278;126306.778;131211.056;128843.166;128425.267;126975.622;122428.845;131239.067;132398.555;128867.833;129386.389;96856.445;13005.652;1725112.834;603.551;23.739;1.127
2023-10-07 13:30:00;118812.900;129639.444;103407.666;126024.166;131932.389;129488.611;129232.378;127144.133;122571.733;132023.100;132911.722;129672.022;129254.833;97385.944;12983.007;1729219.185;606.598;23.950;0.995
2023-10-07 13:45:00;117127.167;130897.167;104408.611;126041.111;133198.723;130734.111;130022.855;127354.567;122676.889;133063.667;134023.666;130394.889;129703.001;98311.389;12958.071;1737601.880;612.703;24.765;0.949
2023-10-07 14:00:00;115510.978;132336.389;105598.111;126097.333;134615.777;132210.111;131083.467;128086.500;123100.433;134440.533;135482.777;131790.622;130557.945;99388.223;12988.917;1749484.318;619.690;25.015;0.731
2023-10-07 14:15:00;113809.245;134273.333;107036.667;126464.444;136624.334;134111.167;132609.945;129435.078;123934.700;136507.511;137326.667;133639.967;131818.778;100931.611;12993.165;1767332.625;629.076;25.427;1.177
2023-10-07 14:30:00;111866.845;136141.388;108649.389;126923.167;138638.611;136019.888;134037.533;130706.433;124967.822;138518.500;138980.833;135539.045;133181.778;102215.055;13002.816;1785045.238;639.155;25.642;0.899
2023-10-07 14:45:00;109863.767;138206.944;110368.389;127476.945;140867.278;137933.666;135620.667;132413.867;125895.567;140568.600;140667.779;137530.855;134718.111;103795.944;13001.465;1804354.985;649.157;25.657;1.357
2023-10-07 15:00:00;107812.878;140226.499;112035.555;128068.000;142838.278;140001.055;136899.478;134079.200;127064.100;142647.733;142444.000;139329.000;136650.722;105308.611;12983.510;1823445.640;659.865;25.817;1.119
2023-10-07 15:15:00;105586.933;141801.555;113294.778;128291.666;144444.611;141656.334;138099.567;135670.667;128173.900;144499.955;144016.889;141125.767;138352.222;106604.167;12969.390;1839403.426;669.747;26.217;0.923
2023-10-07 15:30:00;103112.800;143144.167;114316.444;128101.445;145798.833;142933.000;138782.611;136956.900;129253.911;145989.733;145088.111;142334.189;139566.945;107532.167;13022.592;1850582.223;675.913;26.433;1.054
2023-10-07 15:45:00;100140.345;144093.778;115334.444;127273.278;146897.223;143753.001;138934.011;137649.945;129988.667;146710.700;145441.001;143130.067;140378.945;108548.944;13028.745;1855534.913;679.681;26.852;0.695
2023-10-07 16:00:00;96524.133;144182.666;115541.055;125885.001;146899.666;143687.777;138347.367;137824.789;129946.445;146882.533;145103.834;143234.933;140478.945;108567.722;13004.448;1850367.411;679.669;26.786;1.227
2023-10-07 16:15:00;92092.567;142591.166;114027.278;123561.945;145163.667;142181.889;136568.389;136690.000;128651.589;145478.467;143352.611;141839.745;139131.833;107241.889;13000.098;1825806.743;674.535;26.603;1.142
2023-10-07 16:30:00;83433.389;133123.333;103817.945;114541.000;130457.222;133049.833;126749.967;127267.333;120352.700;135908.700;133858.667;132853.267;130675.333;99711.778;13007.349;1693788.142;633.082;26.597;1.404
2023-10-07 16:45:00;72026.233;112966.055;86062.833;100019.277;106995.777;115779.445;109312.289;109481.867;103647.467;119344.567;117687.833;116866.800;113783.667;83346.778;13012.414;1458282.995;556.161;26.745;0.996
2023-10-07 17:00:00;60545.900;89409.556;66049.666;84151.278;83121.500;95110.278;88319.867;88149.300;85440.767;99377.900;98708.333;98684.367;93411.222;63675.389;12987.772;1187379.293;472.567;26.849;0.963
2023-10-07 17:15:00;49688.511;71346.610;51687.999;68585.555;65225.388;76434.611;70937.733;70683.567;69328.822;80581.900;79804.222;80458.033;75096.055;49907.445;12939.713;953438.889;386.481;26.823;0.854
2023-10-07 17:30:00;38860.900;51027.389;36028.501;51562.389;45351.333;55677.667;50008.189;50461.789;49898.567;58484.145;59344.611;60129.767;53865.556;34654.555;12898.370;689474.731;303.593;26.553;1.297
2023-10-07 17:45:00;27874.533;33755.722;24240.388;35444.279;31103.389;36242.222;26817.055;33616.267;32356.745;37292.233;39274.499;39630.800;35863.889;23208.777;12874.827;450676.159;220.885;26.417;0.861
2023-10-07 18:00:00;17184.667;20379.167;15333.223;21005.723;20069.389;20975.111;8488.167;16275.700;19993.711;21655.122;22296.500;22351.633;20578.389;14426.555;12914.092;254723.380;143.702;26.709;0.545
2023-10-07 18:15:00;7155.700;10600.333;8175.723;10609.056;10965.556;10443.056;4768.067;5160.589;10128.555;10376.755;10793.721;7140.833;10451.888;7613.833;12947.783;118266.676;74.359;26.036;0.679
2023-10-07 18:30:00;2274.233;3875.611;3032.333;3296.389;4086.277;3409.501;2371.800;2413.367;2904.900;3003.133;3115.611;2547.622;3558.112;2649.001;12947.573;37442.550;19.606;25.258;0.787
2023-10-07 18:45:00;607.633;591.777;601.111;522.723;870.500;486.944;489.500;582.200;775.267;820.100;518.721;579.667;496.611;577.223;12960.423;4074.578;-0.294;24.339;0.880
2023-10-07 19:00:00;41.355;26.945;51.277;31.000;88.222;31.111;47.067;33.200;55.200;80.422;32.945;40.400;29.445;42.167;12991.079;-5951.281;-4.950;23.579;1.086
2023-10-07 19:15:00;16.667;20.000;20.000;20.000;20.000;20.000;20.000;17.777;20.000;20.000;20.000;19.200;16.667;18.333;13008.057;-6289.216;-4.168;22.505;1.593
2023-10-07 19:30:00;;;;;;;;;;;;;;;13019.897;-3774.992;-2.357;21.460;1.977
2023-10-07 19:45:00;;;;;;;;;;;;;;;13024.547;-4162.860;-2.000;20.804;1.653
2023-10-07 20:00:00;;;;;;;;;;;;;;;13001.263;-4095.307;-1.385;20.498;1.769
2023-10-07 20:15:00;;;;;;;;;;;;;;;13028.552;-4098.937;-1.000;19.887;2.105
2023-10-07 20:30:00;;;;;;;;;;;;;;;12939.585;-3917.813;-1.269;19.161;2.137
2023-10-07 20:45:00;;;;;;;;;;;;;;;12924.102;-3801.215;-1.000;18.578;2.173
2023-10-07 21:00:00;;;;;;;;;;;;;;;12953.671;-3838.425;-0.926;18.393;1.645
2023-10-07 21:15:00;;;;;;;;;;;;;;;12975.593;-3822.831;0.000;18.098;1.399
2023-10-07 21:30:00;;;;;;;;;;;;;;;12971.449;-3777.995;-0.973;17.972;1.352
2023-10-07 21:45:00;;;;;;;;;;;;;;;12980.187;-3840.995;-1.175;17.473;1.739
2023-10-07 22:00:00;;;;;;;;;;;;;;;12995.154;-3799.408;-2.000;16.965;1.585
2023-10-07 22:15:00;;;;;;;;;;;;;;;12999.967;-3657.197;-1.849;16.249;1.730
2023-10-07 22:30:00;;;;;;;;;;;;;;;13014.989;-3658.043;-1.000;15.867;1.807
2023-10-07 22:45:00;;;;;;;;;;;;;;;13046.587;-3670.233;-1.000;15.886;1.907
2023-10-07 23:00:00;;;;;;;;;;;;;;;13018.159;-3673.537;-1.000;15.755;2.411
2023-10-07 23:15:00;;;;;;;;;;;;;;;13025.341;-3559.992;-1.000;15.399;1.997
2023-10-07 23:30:00;;;;;;;;;;;;;;;13064.023;-3669.024;-1.000;15.357;2.114
2023-10-07 23:45:00;;;;;;;;;;;;;;;13002.575;-3715.217;-1.355;14.949;1.352
2023-10-08 00:00:00;;;;;;;;;;;;;;;12945.649;-3657.506;-1.000;14.935;1.279
2023-10-08 00:15:00;;;;;;;;;;;;;;;12990.187;-3729.869;-1.000;14.911;1.439
2023-10-08 00:30:00;;;;;;;;;;;;;;;13032.739;-3787.541;-1.000;14.687;1.211
2023-10-08 00:45:00;;;;;;;;;;;;;;;13051.648;-3841.675;-1.094;14.504;0.751
2023-10-08 01:00:00;;;;;;;;;;;;;;;13052.554;-3647.573;-1.439;14.048;0.685
2023-10-08 01:15:00;;;;;;;;;;;;;;;13058.136;-3698.163;-1.800;14.064;0.544
2023-10-08 01:30:00;;;;;;;;;;;;;;;13082.067;-3595.023;-1.775;13.527;0.304
2023-10-08 01:45:00;;;;;;;;;;;;;;;13095.329;-3670.089;-1.151;13.638;0.213
2023-10-08 02:00:00;;;;;;;;;;;;;;;13094.528;-3638.999;-1.378;13.483;0.107
2023-10-08 02:15:00;;;;;;;;;;;;;;;13097.820;-3550.797;-1.000;13.093;0.394
2023-10-08 02:30:00;;;;;;;;;;;;;;;13094.227;-3542.129;-0.200;12.951;0.583
2023-10-08 02:45:00;;;;;;;;;;;;;;;13099.581;-3528.585;-0.619;12.765;0.491
2023-10-08 03:00:00;;;;;;;;;;;;;;;13108.259;-3544.778;-0.867;12.749;0.087
2023-10-08 03:15:00;;;;;;;;;;;;;;;13109.777;-3528.669;-0.477;12.855;0.445
2023-10-08 03:30:00;;;;;;;;;;;;;;;13114.961;-3590.856;0.000;12.442;0.902
2023-10-08 03:45:00;;;;;;;;;;;;;;;13104.333;-3486.152;-0.868;12.252;0.559
2023-10-08 04:00:00;;;;;;;;;;;;;;;13028.225;-3530.769;-1.731;11.872;0.271
2023-10-08 04:15:00;;;;;;;;;;;;;;;13040.413;-3715.356;-1.371;11.760;0.550
2023-10-08 04:30:00;;;;;;;;;;;;;;;13065.785;-3723.141;-1.974;11.462;0.804
2023-10-08 04:45:00;;;;;;;;;;;;;;;13048.870;-3770.301;-1.380;11.163;0.845
2023-10-08 05:00:00;;;;;;;;;;;;;;;13038.163;-3679.685;-1.381;11.136;0.253
2023-10-08 05:15:00;;;;;;;;;;;;;;;13010.650;-3479.664;-1.119;10.936;0.496
2023-10-08 05:30:00;;;;;;;;;;;;;;;13012.141;-3651.745;-1.081;10.485;0.856
2023-10-08 05:45:00;;;;;;;;;;;;;;;13035.281;-3611.377;-1.294;10.559;0.393
2023-10-08 06:00:00;;;;;;;;;;;;;;;13050.860;-3617.321;-0.640;10.610;0.000
2023-10-08 06:15:00;;;;;;;;;;;;;;;13060.765;-3741.538;-0.593;10.705;0.048
2023-10-08 06:30:00;;;;;;;;;;;;;;;13053.327;-3755.857;-0.375;10.434;0.288
2023-10-08 06:45:00;;;;;;;;;;;;;;;13051.506;-3801.209;-0.049;10.009;0.693
2023-10-08 07:00:00;;;;;;;;;;;;;;;13037.666;-3775.941;0.000;9.535;0.591
2023-10-08 07:15:00;176.867;109.167;109.085;81.555;196.418;87.084;97.000;272.778;134.150;180.155;91.291;137.000;81.583;81.638;13035.690;-3002.255;0.755;9.624;0.577
2023-10-08 07:30:00;928.167;751.222;665.167;732.723;904.778;695.445;758.745;736.867;868.633;901.200;722.944;764.022;704.222;600.166;13029.443;6822.609;4.939;9.762;0.167
2023-10-08 07:45:00;3632.600;3051.834;2418.001;3202.389;3246.278;2924.556;2923.211;3168.300;3447.167;3378.533;3034.611;2903.445;3180.111;2118.778;12991.895;38544.865;17.457;9.053;0.434
2023-10-08 08:00:00;11239.089;9188.000;7326.111;9805.722;9275.833;9496.333;9159.155;10360.655;10660.067;10123.633;9868.389;9320.411;10265.222;5903.167;13022.583;126668.765;33.972;9.313;0.316
2023-10-08 08:15:00;20116.100;17489.167;14245.278;18058.778;17936.667;18519.889;18859.733;19862.533;18962.178;19555.867;19395.611;18501.145;18889.833;13218.167;13005.819;247967.074;66.810;9.568;0.022
2023-10-08 08:30:00;35566.500;40184.778;33182.389;34922.611;41140.000;39399.833;33372.867;35204.222;35927.500;38780.900;39662.222;34743.300;40651.388;30202.778;12983.117;507362.388;184.509;10.207;0.313
2023-10-08 08:45:00;59392.111;56647.444;43541.167;49440.722;56502.445;58022.667;56324.678;60571.633;55329.600;59930.222;57642.555;59819.211;58530.166;37618.723;12952.321;764675.466;292.578;10.931;0.645
2023-10-08 09:00:00;67582.300;72097.834;60138.611;64046.945;74155.889;72766.333;53739.967;58645.855;66737.822;72566.267;71980.557;63271.111;72893.889;58788.833;13004.317;924807.578;331.338;11.469;0.813
2023-10-08 09:15:00;43708.045;96001.334;77611.222;60966.721;98259.500;78051.777;42454.322;43585.133;45241.322;51637.755;59218.778;43403.245;90377.555;68669.945;13006.682;891045.649;245.145;11.716;0.989
2023-10-08 09:30:00;61345.133;82944.778;68458.945;92518.722;84055.667;101511.723;57040.078;60808.400;61627.045;73332.755;93245.833;63335.733;92292.445;64551.889;13026.344;1051737.823;370.831;11.929;0.837
2023-10-08 09:45:00;141711.445;114965.500;83247.889;118359.055;111368.888;126148.445;147414.411;154801.922;149200.422;153103.433;140951.278;153191.333;124297.501;77086.944;13092.179;1786056.716;692.625;12.890;1.075
2023-10-08 10:00:00;138553.233;143087.222;103257.833;127280.333;137396.445;146919.611;144552.733;151746.400;146603.100;156587.722;142572.889;150231.689;153350.777;86970.945;13111.151;1916112.849;706.017;13.786;0.637
2023-10-08 10:15:00;138950.745;140572.167;113769.889;126336.555;141049.611;137709.499;143297.333;150556.178;144474.678;153426.789;143386.833;149524.433;140684.278;110362.723;13138.938;1924261.756;725.533;14.769;0.685
2023-10-08 10:30:00;142812.467;149762.389;112807.722;139317.833;149019.000;149879.889;147452.822;154385.600;145955.289;156945.689;154236.555;152725.500;154983.722;105636.778;13130.722;2004035.033;724.589;15.158;0.853
2023-10-08 10:45:00;140257.633;148928.833;120013.945;138680.278;152175.000;148774.499;144533.300;150249.445;141935.967;152345.322;150541.777;148528.533;152112.667;112908.611;13111.610;1989798.568;702.166;15.660;0.794
2023-10-08 11:00:00;140652.933;147566.333;118425.111;138750.778;150509.278;147553.611;142664.400;147915.567;140612.111;150562.500;149210.723;146760.811;151068.611;111478.111;13121.594;1971305.618;692.223;15.960;0.991
2023-10-08 11:15:00;139628.400;144947.222;116128.000;137469.723;147705.555;144717.277;141239.467;145495.233;138286.855;147984.800;146908.722;144371.978;148233.333;109335.112;13113.863;1940266.397;680.069;16.558;0.871
2023-10-08 11:30:00;138310.145;143109.334;114856.000;137105.945;145968.167;142804.611;138986.033;142300.122;136017.467;145580.178;145240.445;141883.500;145928.889;108039.611;13101.388;1914221.581;668.439;16.909;0.697
2023-10-08 11:45:00;136202.433;140221.222;112383.444;135833.279;142955.889;140205.555;136363.833;139160.633;133441.367;142646.667;142924.333;138972.255;143084.222;105870.556;13067.471;1878419.668;653.981;17.186;1.177
2023-10-08 12:00:00;134035.000;137076.945;109764.500;133702.833;139666.056;136908.223;135280.400;137046.400;130901.400;139702.000;140140.001;136746.822;139576.666;103529.055;13008.185;1843173.850;640.384;17.893;0.943
2023-10-08 12:15:00;132330.267;135701.000;108436.111;133111.056;138171.889;135713.667;133828.300;135065.900;129574.389;138077.945;138942.666;135139.000;137988.000;101915.945;13000.686;1823095.267;630.834;18.290;1.050
2023-10-08 12:30:00;129322.267;133300.722;106718.667;130842.777;135719.389;132954.333;132315.467;132406.778;127300.722;135501.367;136430.667;133060.733;135036.333;100362.611;12984.594;1790750.939;619.126;18.967;0.906
2023-10-08 12:45:00;127565.255;132292.945;105560.500;130209.945;134619.278;132067.111;131684.633;131363.178;126471.333;134876.933;135893.333;132316.833;133535.444;99197.222;13013.795;1777348.956;614.510;19.528;1.253
2023-10-08 13:00:00;125801.867;132021.112;105435.555;129628.777;134285.166;131808.055;131890.033;130798.100;126054.533;134547.911;135611.056;132231.967;132707.445;99092.944;13021.221;1771551.651;613.522;20.124;1.112
2023-10-08 13:15:00;122993.778;132078.278;105411.834;129107.499;134501.055;131779.445;131605.133;129801.511;125093.600;134327.722;135506.389;131808.667;132251.611;99218.777;12999.933;1765311.330;612.350;20.380;1.149
2023-10-08 13:30:00;121061.455;132383.056;105730.057;128731.166;134843.832;132235.278;132243.300;129997.833;125163.633;134927.755;136154.223;132453.867;131923.889;99504.611;12989.008;1766834.831;615.205;21.027;0.837
2023-10-08 13:45:00;119284.133;133112.111;106072.445;128482.444;135487.778;133208.889;132797.067;130004.622;125041.567;135752.055;136861.223;133342.133;132242.389;99931.167;12992.751;1771058.467;619.464;21.501;1.497
2023-10-08 14:00:00;117237.667;134862.778;107559.555;128453.223;137264.612;134742.777;133459.733;130354.633;125142.600;136908.733;138215.722;134294.867;133067.223;101233.723;13053.232;1781687.425;625.415;21.731;1.217
2023-10-08 14:15:00;115333.367;136240.500;108785.832;128418.389;138799.167;136161.945;135091.433;131746.100;126133.945;138926.700;139751.499;136298.189;133697.222;102348.555;13030.125;1796555.367;634.955;22.085;0.889
2023-10-08 14:30:00;113384.300;138343.278;110394.945;128769.778;140883.055;138227.889;136335.111;132958.100;126939.867;140748.600;141491.667;137993.367;135463.500;103789.667;12996.103;1814250.882;646.000;22.999;1.024
2023-10-08 14:45:00;111706.300;140954.445;112687.777;129935.555;143569.500;140905.333;138360.233;135106.400;128625.400;143615.911;143951.166;140435.500;137694.944;106088.778;12982.325;1841884.431;659.064;23.131;0.861
2023-10-08 15:00:00;109254.155;143095.167;114256.334;130245.223;145572.944;142635.278;139244.167;136260.633;129412.400;145296.933;145355.388;141779.033;139395.556;107379.666;13044.084;1856831.893;668.733;24.232;0.936
2023-10-08 15:15:00;107132.367;144427.666;115356.778;130423.333;147004.556;144261.612;140798.967;138260.467;130641.322;147246.800;146914.611;143784.967;140997.389;108631.167;13033.755;1873228.376;679.912;24.633;0.861
2023-10-08 15:30:00;104881.367;146532.277;117382.333;130734.334;149380.223;146069.722;141914.933;140003.100;132002.345;148932.367;148296.556;145525.833;142703.389;110400.888;13026.115;1891475.697;688.573;25.039;1.799
2023-10-08 15:45:00;101413.833;146430.833;117306.111;129283.888;149322.000;146216.055;141662.578;140524.200;132503.500;149399.078;148150.389;145795.500;142796.389;110276.221;13026.415;1888354.157;687.683;25.043;1.399
2023-10-08 16:00:00;98486.267;147784.833;118158.278;129143.055;150427.945;147471.666;142183.933;141756.033;133327.467;150694.233;148972.444;147086.333;144112.167;111005.111;13017.413;1897452.405;695.895;25.553;0.793
2023-10-08 16:15:00;90478.100;141144.000;113000.056;121575.389;143462.445;140607.333;134523.333;134868.133;126748.933;143313.133;141441.833;139781.467;137615.889;106002.833;13004.021;1803182.753;667.092;25.871;0.891
2023-10-08 16:30:00;84952.833;135721.667;105705.777;116866.111;132330.111;135693.500;129382.000;130059.433;122884.867;139060.667;136821.666;135961.833;133343.723;101557.834;12981.271;1728204.536;646.051;25.627;1.179
2023-10-08 16:45:00;72497.167;113510.499;86554.777;101208.723;107398.111;117132.833;110431.600;110695.967;104870.467;120867.300;119696.445;118417.133;114856.722;83734.889;12968.702;1472159.951;563.574;25.752;1.073
2023-10-08 17:00:00;61229.400;90434.889;66582.333;85530.667;83558.333;96418.333;89273.167;89423.233;86641.733;100776.900;100459.444;100049.700;94648.389;64320.833;13013.777;1202244.854;481.571;25.823;0.828
