Timestamp,POA Sensor,Weather station ambient temperature,Max wind speed - Weather Station (StandardPOA CMP-3),Production meter L-N voltage,Production meter active power,"SMA Kodiak SC-1850 - A1, AC Real Power","SMA Kodiak SC-1850 - B1, AC Real Power","SMA Kodiak SC-1850 - C1, AC Real Power"
10/24/2023 5:15:00 AM,0,32.9767,0,20.36611,-7.229687,0,0,0
10/24/2023 5:30:00 AM,0,32.78844,0,20.35367,-7.209855,0,0,0
10/24/2023 5:45:00 AM,0,32.69009,0,20.31763,-7.163245,0,0,0
10/24/2023 6:00:00 AM,0,32.88065,0,20.22128,-7.117487,0,0,0
10/24/2023 6:15:00 AM,0,32.91351,0,20.1708,-7.07159,0,0,0
10/24/2023 6:30:00 AM,0,32.82597,0,20.17867,-7.068761,0,0,0
10/24/2023 6:45:00 AM,0,32.44124,0,20.17118,-7.073055,0,0,0
10/24/2023 7:00:00 AM,0.02519799,32.31266,0,20.10385,-7.158686,0,0,0
10/24/2023 7:15:00 AM,2.549518,32.3843,0,20.16668,-5.671879,0,0,1
10/24/2023 7:30:00 AM,31.59418,32.81337,0,20.14464,87.79696,34,32,29
10/24/2023 7:45:00 AM,81.82485,34.26922,0,20.26039,288.1663,103,101,101
10/24/2023 8:00:00 AM,140.7344,36.24288,0,20.44383,704.0905,241,253,238
10/24/2023 8:15:00 AM,203.8219,38.23116,0,20.45919,1110.319,376,386,365
10/24/2023 8:30:00 AM,268.2601,40.92487,0,20.48452,1501.071,507,520,493
10/24/2023 8:45:00 AM,333.18,43.72161,1,20.46114,1880.554,634,651,618
10/24/2023 9:00:00 AM,394.6799,46.1317,1,20.41049,2233.902,752,774,733
10/24/2023 9:15:00 AM,455.1892,48.47528,0,20.36525,2587.146,870,895,849
10/24/2023 9:30:00 AM,513.3463,50.65594,1,20.36248,2906.678,979,1005,954
10/24/2023 9:45:00 AM,565.3811,52.74468,1,20.35919,3187.7,1073,1104,1046
10/24/2023 10:00:00 AM,613.0886,54.66448,1,20.32714,3443.013,1157,1192,1132
10/24/2023 10:15:00 AM,658.1072,56.26334,1,20.27483,3671.741,1236,1272,1207
10/24/2023 10:30:00 AM,702.6524,57.79124,1,20.2496,3883.125,1307,1345,1276
10/24/2023 10:45:00 AM,742.4608,59.82358,2,20.22831,4072.264,1370,1411,1340
10/24/2023 11:00:00 AM,778.0428,61.14662,1,20.2297,4228.043,1422,1466,1392
10/24/2023 11:15:00 AM,808.6982,61.89464,1,20.21167,4356.486,1467,1511,1433
10/24/2023 11:30:00 AM,834.9936,62.71901,1,20.21326,4468.735,1504,1550,1473
10/24/2023 11:45:00 AM,856.2672,63.51144,1,20.21409,4548.245,1532,1578,1499
10/24/2023 12:00:00 PM,873.1848,65.13143,1,20.19991,4620.778,1555,1604,1523
10/24/2023 12:15:00 PM,889.3411,65.4437,1,20.23142,4680.583,1574,1624,1547
10/24/2023 12:30:00 PM,893.6232,66.7794,2,20.23028,4703.543,1583,1631,1552
10/24/2023 12:45:00 PM,890.4412,68.06068,2,20.22849,4693.146,1581,1629,1548
10/24/2023 1:00:00 PM,891.2329,68.9022,2,20.21507,4684.23,1578,1627,1543
10/24/2023 1:15:00 PM,886.893,68.44019,2,20.22241,4651.197,1567,1615,1533
10/24/2023 1:30:00 PM,871.0267,68.91501,2,20.21238,4581.598,1543,1590,1511
10/24/2023 1:45:00 PM,855.7373,68.85571,1,20.20936,4529.646,1525,1572,1494
10/24/2023 2:00:00 PM,835.5983,69.15835,2,20.22573,4442.294,1497,1542,1461
10/24/2023 2:15:00 PM,813.9295,69.36262,2,20.22672,4320.063,1453,1499,1421
10/24/2023 2:30:00 PM,782.6862,70.52285,1,20.22925,4166.127,1401,1445,1370
10/24/2023 2:45:00 PM,746.1051,70.66016,1,20.25466,3996.742,1344,1385,1315
10/24/2023 3:00:00 PM,708.9149,70.56008,2,20.24808,3814.841,1282,1321,1255
10/24/2023 3:15:00 PM,665.8154,71.09579,2,20.24607,3609.62,1211,1249,1188
10/24/2023 3:30:00 PM,617.2923,70.99597,2,20.29478,3365.119,1130,1164,1105
10/24/2023 3:45:00 PM,568.3674,70.96977,2,20.29487,3117.456,1046,1077,1022
10/24/2023 4:00:00 PM,516.7227,70.80822,2,20.33626,2840.073,952,982,931
10/24/2023 4:15:00 PM,459.4121,70.64143,2,20.38062,2536.825,851,877,829
10/24/2023 4:30:00 PM,400.5643,70.28752,1,20.42165,2212.082,741,764,723
10/24/2023 4:45:00 PM,337.0542,69.73459,1,20.48241,1855.853,623,641,603
10/24/2023 5:00:00 PM,274.632,69.04694,1,20.55173,1469.459,502,517,456
10/24/2023 5:15:00 PM,211.819,68.10332,1,20.56505,1053.084,378,389,287
10/24/2023 5:30:00 PM,148.7614,66.56456,0,20.53981,625.7467,245,250,128
10/24/2023 5:45:00 PM,88.25723,64.11884,0,20.5109,217.7694,96,81,41
10/24/2023 6:00:00 PM,15.22139,60.96309,0,20.47805,59.32835,24,20,18
10/24/2023 6:15:00 PM,0,57.14041,0,20.49127,9.880208,5,5,5
10/24/2023 6:30:00 PM,0,53.93752,0,20.46656,-7.189314,0,0,0
10/24/2023 6:45:00 PM,0,51.49935,0,20.45757,-7.251761,0,0,0
10/24/2023 7:00:00 PM,0,49.92387,0,20.35507,-7.171584,0,0,0
10/24/2023 7:15:00 PM,0,48.48348,0,20.32895,-7.10145,0,0,0
10/24/2023 7:30:00 PM,0,47.25341,0,20.35903,-7.124496,0,0,0
10/24/2023 7:45:00 PM,0,46.44528,0,20.38101,-7.161297,0,0,0
10/24/2023 8:00:00 PM,0,45.86545,0,20.39011,-7.201588,0,0,0
10/24/2023 8:15:00 PM,0,45.49411,0,20.4522,-7.270654,0,0,0
10/24/2023 8:30:00 PM,0,45.06439,0,20.42685,-7.231736,0,0,0
10/24/2023 8:45:00 PM,0,44.59561,0,20.44909,-7.254621,0,0,0
10/24/2023 9:00:00 PM,0,44.11994,0,20.51406,-7.315027,0,0,0
10/24/2023 9:15:00 PM,0,43.75815,0,20.55188,-7.368495,0,0,0
10/24/2023 9:30:00 PM,0,43.51903,0,20.48279,-7.29114,0,0,0
10/24/2023 9:45:00 PM,0,43.44603,0,20.49768,-7.318653,0,0,0
10/24/2023 10:00:00 PM,0,43.40144,0,20.46491,-7.291086,0,0,0
10/24/2023 10:15:00 PM,0,43.09089,0,20.50363,-7.345716,0,0,0
10/24/2023 10:30:00 PM,0,42.8196,0,20.53598,-7.337075,0,0,0
10/24/2023 10:45:00 PM,0,42.60158,0,20.53387,-7.324527,0,0,0
10/24/2023 11:00:00 PM,0,42.33372,0,20.55276,-7.294185,0,0,0
10/24/2023 11:15:00 PM,0,42.13721,0,20.6049,-7.410628,0,0,0
10/24/2023 11:30:00 PM,0,42.10607,0,20.58751,-7.431378,0,0,0
10/24/2023 11:45:00 PM,0,41.8238,0,20.57101,-7.380223,0,0,0
10/25/2023 12:00:00 AM,0,41.79218,0,20.58837,-7.392421,0,0,0
10/25/2023 12:15:00 AM,0,41.69855,0,20.53009,-7.393162,0,0,0
10/25/2023 12:30:00 AM,0,41.79065,0,20.57915,-7.396181,0,0,0
10/25/2023 12:45:00 AM,0,41.54184,0,20.58671,-7.421404,0,0,0
10/25/2023 1:00:00 AM,0,41.21228,0,20.58162,-7.40617,0,0,0
10/25/2023 1:15:00 AM,0,40.88643,0,20.5959,-7.3532,0,0,0
10/25/2023 1:30:00 AM,0,40.77068,0,20.61758,-7.406099,0,0,0
10/25/2023 1:45:00 AM,0,40.53743,0,20.592,-7.395352,0,0,0
10/25/2023 2:00:00 AM,0,40.49831,0,20.60313,-7.401915,0,0,0
10/25/2023 2:15:00 AM,0,40.39275,0,20.6018,-7.383476,0,0,0
10/25/2023 2:30:00 AM,0,40.14953,0,20.56075,-7.353664,0,0,0
10/25/2023 2:45:00 AM,0,40.0663,0,20.54749,-7.364856,0,0,0
10/25/2023 3:00:00 AM,0,40.1869,0,20.55337,-7.340976,0,0,0
10/25/2023 3:15:00 AM,0,40.11555,0,20.53366,-7.379194,0,0,0
10/25/2023 3:30:00 AM,0,40.102,0,20.50445,-7.287458,0,0,0
10/25/2023 3:45:00 AM,0,39.98784,0,20.53064,-7.344146,0,0,0
10/25/2023 4:00:00 AM,0,39.8134,0,20.51088,-7.286687,0,0,0
10/25/2023 4:15:00 AM,0,39.83517,0,20.45757,-7.310136,0,0,0
10/25/2023 4:30:00 AM,0,39.57306,0,20.49019,-7.316778,0,0,0
10/25/2023 4:45:00 AM,0,39.52961,0,20.47949,-7.28186,0,0,0
10/25/2023 5:00:00 AM,0,39.38523,0,20.51237,-7.320584,0,0,0
10/25/2023 5:15:00 AM,0,39.30281,0,20.52645,-7.369414,0,0,0
10/25/2023 5:30:00 AM,0,39.16397,0,20.51862,-7.325472,0,0,0
10/25/2023 5:45:00 AM,0,39.09632,0,20.46487,-7.302982,0,0,0
10/25/2023 6:00:00 AM,0,39.14253,0,20.41759,-7.215437,0,0,0
10/25/2023 6:15:00 AM,0,39.25764,0,20.36676,-7.191857,0,0,0
10/25/2023 6:30:00 AM,0,39.29044,0,20.30388,-7.165561,0,0,0
10/25/2023 6:45:00 AM,0,39.50447,0,20.28865,-7.175666,0,0,0
10/25/2023 7:00:00 AM,0,39.29712,0,20.37468,-7.258856,0,0,0
10/25/2023 7:15:00 AM,2.075228,39.29642,0,20.38562,-6.258605,1,-1,0
10/25/2023 7:30:00 AM,24.33029,39.73468,0,20.39651,64.13795,25,24,21
10/25/2023 7:45:00 AM,75.89413,41.41296,0,20.44078,239.2444,85,83,79
10/25/2023 8:00:00 AM,135.3166,43.65271,0,20.43489,629.9945,216,220,210
10/25/2023 8:15:00 AM,191.9684,45.70644,0,20.51117,1022.338,346,355,338
10/25/2023 8:30:00 AM,252.1307,47.6814,0,20.52207,1397.942,472,484,461
10/25/2023 8:45:00 AM,312.8937,49.73308,0,20.4808,1758.474,593,609,577
10/25/2023 9:00:00 AM,375.2896,51.96608,0,20.44848,2121.937,716,735,698
10/25/2023 9:15:00 AM,433.5881,53.70648,0,20.41663,2469.876,832,855,811
10/25/2023 9:30:00 AM,485.4829,55.52215,0,20.37066,2778.686,936,963,913
10/25/2023 9:45:00 AM,535.2454,57.91691,0,20.38454,3040.54,1024,1053,999
10/25/2023 10:00:00 AM,582.4248,60.88976,0,20.37469,3288.196,1107,1139,1079
10/25/2023 10:15:00 AM,628.829,62.90698,1,20.34454,3513.383,1183,1217,1154
10/25/2023 10:30:00 AM,671.5101,64.65571,2,20.33296,3709.627,1249,1287,1221
10/25/2023 10:45:00 AM,708.7506,66.32586,1,20.32851,3878.41,1307,1345,1277
10/25/2023 11:00:00 AM,744.1616,67.84863,2,20.31531,4031.907,1358,1397,1328
10/25/2023 11:15:00 AM,778.0699,68.61373,2,20.27876,4160.787,1401,1443,1372
10/25/2023 11:30:00 AM,804.7651,69.68429,1,20.26637,4273.386,1439,1483,1408
10/25/2023 11:45:00 AM,827.7316,71.5962,3,20.27481,4367.776,1470,1516,1439
10/25/2023 12:00:00 PM,844.8009,72.53801,2,20.27679,4441.288,1495,1541,1463
10/25/2023 12:15:00 PM,856.0696,73.45003,3,20.25996,4500.414,1517,1564,1480
10/25/2023 12:30:00 PM,866.043,73.56336,2,20.28957,4539.96,1529,1577,1493
10/25/2023 12:45:00 PM,866.3348,74.40506,3,20.302,4530.493,1524,1574,1492
10/25/2023 1:00:00 PM,863.0719,75.44182,3,20.31738,4521.374,1520,1570,1490
10/25/2023 1:15:00 PM,857.7602,76.25906,3,20.32688,4489.503,1510,1558,1480
10/25/2023 1:30:00 PM,843.7137,76.10693,1,20.29907,4415.781,1487,1532,1453
10/25/2023 1:45:00 PM,826.2231,76.67142,3,20.30586,4350.984,1464,1509,1434
10/25/2023 2:00:00 PM,807.4564,76.6001,3,20.33761,4261.679,1434,1477,1403
10/25/2023 2:15:00 PM,784.238,76.41004,4,20.36046,4154.562,1397,1438,1369
10/25/2023 2:30:00 PM,754.3889,77.01386,3,20.3816,4012.452,1349,1390,1320
10/25/2023 2:45:00 PM,720.1214,76.8554,2,20.39423,3841.347,1291,1329,1265
10/25/2023 3:00:00 PM,685.3779,77.44843,3,20.38907,3665.225,1233,1269,1207
10/25/2023 3:15:00 PM,644.075,77.21113,3,20.4025,3460.23,1163,1198,1137
10/25/2023 3:30:00 PM,597.2416,77.25822,2,20.41457,3224.862,1083,1115,1057
10/25/2023 3:45:00 PM,546.437,76.93098,2,20.41224,2967.115,997,1026,971
10/25/2023 4:00:00 PM,492.9529,76.13445,1,20.41665,2681.136,901,926,880
10/25/2023 4:15:00 PM,436.9295,76.02646,3,20.45071,2386.206,801,824,782
10/25/2023 4:30:00 PM,379.7932,75.4753,3,20.50435,2069.185,694,714,673
10/25/2023 4:45:00 PM,319.3212,74.78224,3,20.54579,1728.059,580,597,559
10/25/2023 5:00:00 PM,257.8499,74.12289,2,20.57567,1349.481,463,476,416
10/25/2023 5:15:00 PM,193.9754,73.31506,1,20.56486,949.0084,343,351,256
10/25/2023 5:30:00 PM,121.1342,72.06959,0,20.55894,496.3753,195,184,103
10/25/2023 5:45:00 PM,71.62463,69.67166,0,20.52981,186.2676,81,66,40
10/25/2023 6:00:00 PM,12.90693,66.68572,0,20.54589,70.576,26,25,22
10/25/2023 6:15:00 PM,0.1094398,63.42924,0,20.56892,11.85015,6,6,5
10/25/2023 6:30:00 PM,0,60.62704,0,20.61536,-7.317846,0,0,0
10/25/2023 6:45:00 PM,0,58.32043,0,20.59668,-7.369195,0,0,0
10/25/2023 7:00:00 PM,0,56.67376,0,20.5932,-7.330858,0,0,0
10/25/2023 7:15:00 PM,0,55.57681,0,20.57707,-7.386808,0,0,0
10/25/2023 7:30:00 PM,0,54.58956,0,20.50758,-7.273435,0,0,0
10/25/2023 7:45:00 PM,0,53.76846,0,20.4768,-7.257529,0,0,0
10/25/2023 8:00:00 PM,0,53.1437,0,20.41304,-7.240248,0,0,0
10/25/2023 8:15:00 PM,0,52.72112,0,20.41503,-7.244463,0,0,0
10/25/2023 8:30:00 PM,0,52.4254,0,20.41938,-7.235393,0,0,0
10/25/2023 8:45:00 PM,0,51.8469,0,20.45547,-7.258249,0,0,0
10/25/2023 9:00:00 PM,0,51.47275,0,20.46927,-7.266536,0,0,0
10/25/2023 9:15:00 PM,0,51.09705,0,20.47283,-7.275417,0,0,0
10/25/2023 9:30:00 PM,0,50.86314,0,20.48809,-7.299269,0,0,0
10/25/2023 9:45:00 PM,0,50.70064,0,20.46759,-7.279896,0,0,0
10/25/2023 10:00:00 PM,0,50.66944,0,20.49968,-7.302635,0,0,0
10/25/2023 10:15:00 PM,0,50.52475,0,20.49557,-7.304402,0,0,0
10/25/2023 10:30:00 PM,0,50.31873,0,20.51596,-7.31739,0,0,0
10/25/2023 10:45:00 PM,0,49.98048,0,20.53193,-7.336042,0,0,0
10/25/2023 11:00:00 PM,0,49.75344,0,20.54939,-7.334819,0,0,0
10/25/2023 11:15:00 PM,0,49.68566,0,20.51562,-7.306135,0,0,0
10/25/2023 11:30:00 PM,0,49.40135,0,20.49002,-7.297788,0,0,0
10/25/2023 11:45:00 PM,0,49.31869,0,20.47547,-7.252376,0,0,0
10/26/2023 12:00:00 AM,0,49.27819,0,20.47324,-7.275408,0,0,0
10/26/2023 12:15:00 AM,0,49.31193,0,20.4841,-7.293451,0,0,0
10/26/2023 12:30:00 AM,0,49.15957,0,20.49496,-7.305016,0,0,0
10/26/2023 12:45:00 AM,0,48.82658,0,20.46852,-7.28854,0,0,0
10/26/2023 1:00:00 AM,0,48.47073,0,20.38771,-7.220591,0,0,0
10/26/2023 1:15:00 AM,0,48.25207,0,20.33134,-7.173003,0,0,0
10/26/2023 1:30:00 AM,0,47.81632,0,20.31462,-7.176067,0,0,0
10/26/2023 1:45:00 AM,0,47.40628,0,20.28465,-7.135562,0,0,0
10/26/2023 2:00:00 AM,0,47.41027,0,20.28562,-7.105347,0,0,0
10/26/2023 2:15:00 AM,0,47.36692,0,20.32468,-7.179141,0,0,0
10/26/2023 2:30:00 AM,0,47.45121,0,20.32986,-7.165904,0,0,0
10/26/2023 2:45:00 AM,0,47.72912,0,20.30788,-7.205115,0,0,0
10/26/2023 3:00:00 AM,0,47.5294,0,20.37464,-7.211988,0,0,0
10/26/2023 3:15:00 AM,0,47.47149,0,20.36747,-7.197957,0,0,0
10/26/2023 3:30:00 AM,0,47.37314,0,20.38231,-7.203317,0,0,0
10/26/2023 3:45:00 AM,0,46.89199,0,20.37612,-7.19198,0,0,0
10/26/2023 4:00:00 AM,0,46.72525,0,20.35528,-7.223375,0,0,0
10/26/2023 4:15:00 AM,0,46.60556,0,20.36393,-7.194204,0,0,0
10/26/2023 4:30:00 AM,0,46.50388,0,20.37365,-7.237416,0,0,0
10/26/2023 4:45:00 AM,0,46.28343,0,20.39056,-7.242705,0,0,0
10/26/2023 5:00:00 AM,0,46.02927,0,20.42355,-7.262874,0,0,0
10/26/2023 5:15:00 AM,0,46.07467,0,20.42775,-7.257991,0,0,0
10/26/2023 5:30:00 AM,0,46.13453,0,20.38673,-7.227403,0,0,0
10/26/2023 5:45:00 AM,0,46.08028,0,20.37319,-7.221447,0,0,0
10/26/2023 6:00:00 AM,0,46.1554,0,20.35122,-7.177383,0,0,0
10/26/2023 6:15:00 AM,0,46.10217,0,20.32142,-7.172455,0,0,0
10/26/2023 6:30:00 AM,0,46.07587,0,20.25726,-7.147198,0,0,0
10/26/2023 6:45:00 AM,0,46.21212,0,20.20895,-7.07132,0,0,0
10/26/2023 7:00:00 AM,0,46.04629,0,20.24335,-7.112456,0,0,0
10/26/2023 7:15:00 AM,2.191366,45.8865,0,20.15351,-6.302038,0,-1,0
10/26/2023 7:30:00 AM,14.50531,46.11092,0,20.18885,50.68721,19,20,19
10/26/2023 7:45:00 AM,46.82371,47.01925,0,20.18432,196.497,63,70,72
10/26/2023 8:00:00 AM,112.6298,48.75178,0,20.26558,488.5772,173,172,154
10/26/2023 8:15:00 AM,170.704,50.80704,0,20.37019,872.9738,295,295,287
10/26/2023 8:30:00 AM,232.868,52.94139,0,20.55884,1287.309,429,439,424
10/26/2023 8:45:00 AM,307.5344,55.35912,0,20.60187,1729.591,578,592,561
10/26/2023 9:00:00 AM,349.3485,57.43395,0,20.58656,1953.514,661,680,646
10/26/2023 9:15:00 AM,406.0543,59.45488,0,20.51018,2275.934,776,800,759
10/26/2023 9:30:00 AM,422.4145,61.24992,1,20.47078,2428.925,795,815,775
10/26/2023 9:45:00 AM,526.1363,63.14026,2,20.46581,2917.352,995,1027,975
10/26/2023 10:00:00 AM,582.4868,65.1207,2,20.41929,3186.339,1087,1120,1061
10/26/2023 10:15:00 AM,628.4017,66.99438,1,20.41222,3442.222,1156,1192,1131
10/26/2023 10:30:00 AM,669.117,69.16093,1,20.41899,3629.692,1222,1259,1195
10/26/2023 10:45:00 AM,705.8934,71.39182,1,20.3737,3801.619,1280,1317,1252
10/26/2023 11:00:00 AM,743.9232,72.98917,2,20.38558,3974.304,1338,1377,1309
10/26/2023 11:15:00 AM,780.4969,74.63247,3,20.38473,4137.675,1394,1435,1362
10/26/2023 11:30:00 AM,814.2244,75.7028,3,20.36968,4280.455,1443,1487,1409
10/26/2023 11:45:00 AM,813.5256,76.93877,3,20.39082,4264.008,1440,1480,1409
10/26/2023 12:00:00 PM,818.505,77.86096,3,20.39134,4276.271,1443,1487,1411
10/26/2023 12:15:00 PM,813.5775,77.99084,4,20.36638,4316.013,1452,1498,1421
10/26/2023 12:30:00 PM,842.8365,78.00611,4,20.38319,4429.095,1482,1535,1461
10/26/2023 12:45:00 PM,818.7611,78.44518,3,20.36638,4269.088,1437,1486,1422
10/26/2023 1:00:00 PM,787.0631,79.08683,3,20.36095,4163.071,1379,1433,1386
10/26/2023 1:15:00 PM,705.5927,79.14421,2,20.4014,3610.755,1257,1298,1250
10/26/2023 1:30:00 PM,766.1115,80.03854,3,20.35032,3986.438,1340,1370,1335
10/26/2023 1:45:00 PM,903.9609,82.10362,3,20.33264,4605.133,1553,1588,1513
10/26/2023 2:00:00 PM,827.8748,82.78038,2,20.3591,4382.916,1415,1456,1389
10/26/2023 2:15:00 PM,779.5663,83.03603,2,20.34989,4086.97,1372,1418,1352
10/26/2023 2:30:00 PM,731.2672,82.34238,2,20.38664,3814.256,1302,1343,1274
10/26/2023 2:45:00 PM,709.502,82.14723,2,20.37274,3783.385,1265,1309,1240
10/26/2023 3:00:00 PM,593.7507,82.41372,3,20.3874,3043.809,1075,1125,1079
10/26/2023 3:15:00 PM,656.9788,82.9755,3,20.3908,3523.38,1176,1201,1137
10/26/2023 3:30:00 PM,600.0195,82.54199,3,20.38387,3201.643,1075,1101,1037
10/26/2023 3:45:00 PM,596.1184,81.97422,3,20.42907,3184.761,1076,1106,1044
10/26/2023 4:00:00 PM,521.6288,81.76119,2,20.43071,2786.292,939,959,898
10/26/2023 4:15:00 PM,423.4528,81.00146,3,20.46656,2346.57,759,768,709
10/26/2023 4:30:00 PM,351.4269,79.94123,2,20.52772,1927.48,629,640,598
10/26/2023 4:45:00 PM,302.0324,79.08932,2,20.54856,1610.015,538,549,508
10/26/2023 5:00:00 PM,178.4255,77.84014,1,20.54146,916.0604,321,328,285
10/26/2023 5:15:00 PM,140.7778,76.43079,1,20.55724,692.4697,247,254,199
10/26/2023 5:30:00 PM,113.8343,74.60515,0,20.52974,477.3317,180,184,114
10/26/2023 5:45:00 PM,39.35537,71.87817,0,20.49937,159.7135,61,58,43
10/26/2023 6:00:00 PM,4.423636,68.58895,0,20.45209,47.8459,18,18,16
10/26/2023 6:15:00 PM,0,65.33687,0,20.49543,-2.821668,1,1,1
10/26/2023 6:30:00 PM,0,63.06857,0,20.49613,-7.209534,0,0,0
10/26/2023 6:45:00 PM,0,61.08092,0,20.4807,-7.244671,0,0,0
10/26/2023 7:00:00 PM,0,59.77768,0,20.56163,-7.321537,0,0,0
10/26/2023 7:15:00 PM,0,58.37228,0,20.5712,-7.281913,0,0,0
10/26/2023 7:30:00 PM,0,57.37173,0,20.588,-7.334342,0,0,0
10/26/2023 7:45:00 PM,0,56.79568,0,20.48484,-7.298743,0,0,0
10/26/2023 8:00:00 PM,0,56.24271,0,20.46715,-7.213559,0,0,0
10/26/2023 8:15:00 PM,0,55.7469,0,20.49177,-7.27029,0,0,0
10/26/2023 8:30:00 PM,0,55.52773,0,20.50655,-7.310761,0,0,0
10/26/2023 8:45:00 PM,0,55.16047,0,20.46749,-7.287279,0,0,0
10/26/2023 9:00:00 PM,0,54.6395,0,20.48966,-7.264456,0,0,0
10/26/2023 9:15:00 PM,0,54.17847,0,20.48632,-7.297095,0,0,0
10/26/2023 9:30:00 PM,0,53.43763,0,20.49745,-7.304286,0,0,0
10/26/2023 9:45:00 PM,0,53.0221,0,20.52859,-7.330891,0,0,0
10/26/2023 10:00:00 PM,0,52.58452,0,20.52216,-7.315129,0,0,0
10/26/2023 10:15:00 PM,0,52.28279,0,20.51184,-7.308931,0,0,0
10/26/2023 10:30:00 PM,0,51.96484,0,20.56511,-7.345599,0,0,0
10/26/2023 10:45:00 PM,0,51.56813,0,20.38917,-7.191587,0,0,0
10/26/2023 11:00:00 PM,0,51.14814,0,20.34696,-7.165863,0,0,0
10/26/2023 11:15:00 PM,0,50.78267,0,20.3499,-7.1802,0,0,0
10/26/2023 11:30:00 PM,0,50.74829,0,20.36727,-7.159433,0,0,0
10/26/2023 11:45:00 PM,0,50.70275,0,20.35499,-7.150305,0,0,0
10/27/2023 12:00:00 AM,0,50.26677,0,20.42352,-7.248152,0,0,0
10/27/2023 12:15:00 AM,0,49.92713,0,20.42762,-7.261346,0,0,0
10/27/2023 12:30:00 AM,0,50.15338,0,20.43545,-7.231651,0,0,0
10/27/2023 12:45:00 AM,0,50.34147,0,20.39235,-7.185914,0,0,0
10/27/2023 1:00:00 AM,0,50.11441,0,20.40336,-7.187394,0,0,0
10/27/2023 1:15:00 AM,0,49.59999,0,20.43584,-7.229295,0,0,0
10/27/2023 1:30:00 AM,0,49.1329,0,20.40031,-7.225783,0,0,0
10/27/2023 1:45:00 AM,0,49.01286,0,20.40723,-7.214902,0,0,0
10/27/2023 2:00:00 AM,0,48.9367,0,20.47333,-7.276146,0,0,0
10/27/2023 2:15:00 AM,0,48.90907,0,20.47955,-7.297937,0,0,0
10/27/2023 2:30:00 AM,0,48.7345,0,20.49161,-7.301679,0,0,0
10/27/2023 2:45:00 AM,0,48.7852,0,20.49707,-7.285923,0,0,0
10/27/2023 3:00:00 AM,0,49.00746,0,20.50885,-7.307807,0,0,0
10/27/2023 3:15:00 AM,0,48.83757,0,20.50257,-7.299158,0,0,0
10/27/2023 3:30:00 AM,0,48.54519,0,20.50828,-7.288504,0,0,0
10/27/2023 3:45:00 AM,0,48.10147,0,20.50498,-7.301968,0,0,0
10/27/2023 4:00:00 AM,0,47.77773,0,20.50021,-7.30081,0,0,0
10/27/2023 4:15:00 AM,0,47.71698,0,20.49626,-7.301614,0,0,0
10/27/2023 4:30:00 AM,0,47.52236,0,20.50114,-7.336865,0,0,0
10/27/2023 4:45:00 AM,0,47.34819,0,20.51243,-7.310166,0,0,0
10/27/2023 5:00:00 AM,0,47.62492,0,20.48276,-7.291992,0,0,0
10/27/2023 5:15:00 AM,0,47.51156,0,20.43698,-7.231444,0,0,0
10/27/2023 5:30:00 AM,0,47.3698,0,20.40007,-7.176788,0,0,0
10/27/2023 5:45:00 AM,0,47.30372,0,20.37827,-7.191022,0,0,0
10/27/2023 6:00:00 AM,0,47.18705,0,20.35175,-7.194924,0,0,0
10/27/2023 6:15:00 AM,0,47.02625,0,20.33604,-7.208487,0,0,0
10/27/2023 6:30:00 AM,0,47.19527,0,20.31366,-7.147169,0,0,0
10/27/2023 6:45:00 AM,0,47.10246,0,20.35912,-7.210229,0,0,0
10/27/2023 7:00:00 AM,0,47.1339,0,20.30744,-7.162754,0,0,0
10/27/2023 7:15:00 AM,2.488339,47.35966,0,20.28871,-7.334376,0,-1,0
10/27/2023 7:30:00 AM,13.33485,47.66097,0,20.32249,46.90948,18,19,18
10/27/2023 7:45:00 AM,52.74644,48.63791,0,20.31991,180.3136,64,63,63
10/27/2023 8:00:00 AM,111.0757,50.19852,0,20.35512,474.8288,162,163,157
10/27/2023 8:15:00 AM,175.3013,52.04944,0,20.40244,899.9556,303,312,300
10/27/2023 8:30:00 AM,245.3108,54.26148,0,20.43127,1336.337,451,463,441
10/27/2023 8:45:00 AM,294.6512,56.80191,0,20.4119,1664.64,551,566,537
10/27/2023 9:00:00 AM,351.837,59.10706,0,20.38333,2007.016,658,676,640
10/27/2023 9:15:00 AM,424.0291,60.91328,0,20.33273,2379.376,802,824,781
10/27/2023 9:30:00 AM,478.0605,62.81911,1,20.29943,2691.724,907,932,883
10/27/2023 9:45:00 AM,530.7268,64.84274,1,20.29842,2959.898,997,1025,972
10/27/2023 10:00:00 AM,580.7554,67.40048,2,20.30018,3198.245,1078,1109,1051
10/27/2023 10:15:00 AM,630.9014,69.93792,3,20.2744,3431.439,1156,1189,1127
10/27/2023 10:30:00 AM,679.1946,71.87248,3,20.26244,3663.323,1235,1272,1206
10/27/2023 10:45:00 AM,723.5746,74.00279,3,20.27216,3837.731,1307,1345,1279
10/27/2023 11:00:00 AM,669.2541,75.63226,3,20.3053,3577.833,1210,1249,1169
10/27/2023 11:15:00 AM,663.4077,76.8305,4,20.25673,3604.775,1199,1285,1173
10/27/2023 11:30:00 AM,798.954,77.85528,3,20.27397,4286.472,1425,1474,1398
10/27/2023 11:45:00 AM,840.5688,78.37119,5,20.282,4410,1460,1503,1444
10/27/2023 12:00:00 PM,862.7869,78.06406,5,20.27225,4515.513,1520,1564,1481
