Timestamp;Cosper Creek - Inverter 1 - AC power [W] - P_AC;Cosper Creek - Inverter 8 - AC power [W] - P_AC;Cosper Creek - Inverter 13 - AC power [W] - P_AC;Cosper Creek - Inverter 10 - AC power [W] - P_AC;Cosper Creek - Inverter 14 - AC power [W] - P_AC;Cosper Creek - Inverter 7 - AC power [W] - P_AC;Cosper Creek - Inverter 5 - AC power [W] - P_AC;Cosper Creek - Inverter 4 - AC power [W] - P_AC;Cosper Creek - Inverter 3 - AC power [W] - P_AC;Cosper Creek - Inverter 2 - AC power [W] - P_AC;Cosper Creek - Inverter 6 - AC power [W] - P_AC;Cosper Creek - Inverter 11 - AC power [W] - P_AC;Cosper Creek - Inverter 9 - AC power [W] - P_AC;Cosper Creek - Inverter 12 - AC power [W] - P_AC;Cosper Creek - Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Cosper Creek - Meter - Power [W] - M_AC_P;Cosper Creek - POA - Irradiance [Wh/m²] - SRAD;Cosper Creek - Lufft WS600 - Wind speed [m/s] - E_W_S;Cosper Creek - Module Temperature - Temperature [°C] - T
2023-10-02 18:45:00;221.700;565.111;463.533;530.000;443.267;571.800;;628.455;646.700;626.467;573.933;504.867;535.755;543.267;12885.474;4302.496;4.360;0.340;14.466
2023-10-02 19:00:00;102.433;307.767;207.400;253.267;168.233;276.300;;301.067;302.233;287.067;296.933;260.433;241.267;265.055;12863.603;361.256;2.104;0.463;14.363
2023-10-02 19:15:00;23.800;48.667;42.333;34.078;39.433;54.867;;55.533;56.667;47.033;43.133;48.867;39.355;44.767;12876.165;-3757.423;0.235;0.303;14.326
2023-10-02 19:30:00;20.000;20.000;13.750;20.000;20.000;20.000;;20.000;9.500;20.000;15.000;18.000;18.000;16.000;12871.369;-3243.835;0.000;0.301;14.171
2023-10-02 19:45:00;;;;;;;;;;;;;;;12889.890;-2267.423;0.000;0.231;14.145
2023-10-02 20:00:00;;;;;;;;;;;;;;;12894.887;-2271.345;0.000;0.195;14.075
2023-10-02 20:15:00;;;;;;;;;;;;;;;12867.947;-2261.616;0.000;0.189;14.041
2023-10-02 20:30:00;;;;;;;;;;;;;;;12862.535;-2227.862;0.000;0.192;14.001
2023-10-02 20:45:00;;;;;;;;;;;;;;;12869.620;-2273.004;0.000;0.188;13.937
2023-10-02 21:00:00;;;;;;;;;;;;;;;12885.416;-2256.589;-0.275;0.614;13.891
2023-10-02 21:15:00;;;;;;;;;;;;;;;12886.013;-2219.852;0.000;1.151;13.772
2023-10-02 21:30:00;;;;;;;;;;;;;;;12923.106;-2237.670;0.000;0.781;13.644
2023-10-02 21:45:00;;;;;;;;;;;;;;;12926.057;-2259.660;-0.506;1.077;13.541
2023-10-02 22:00:00;;;;;;;;;;;;;;;12864.038;-2249.877;-0.991;0.993;13.207
2023-10-02 22:15:00;;;;;;;;;;;;;;;12911.859;-2256.591;-1.049;0.387;12.812
2023-10-02 22:30:00;;;;;;;;;;;;;;;12896.231;-2290.546;-1.125;0.240;12.386
2023-10-02 22:45:00;;;;;;;;;;;;;;;12870.553;-2264.661;-0.681;0.669;12.499
2023-10-02 23:00:00;;;;;;;;;;;;;;;12898.193;-2289.330;0.103;1.103;13.015
2023-10-02 23:15:00;;;;;;;;;;;;;;;12917.406;-2303.083;0.000;1.489;13.606
2023-10-02 23:30:00;;;;;;;;;;;;;;;12915.020;-2260.756;0.000;1.879;13.895
2023-10-02 23:45:00;;;;;;;;;;;;;;;12888.397;-2331.900;0.000;1.763;14.085
2023-10-03 00:00:00;;;;;;;;;;;;;;;12875.691;-2287.370;0.000;2.395;14.325
2023-10-03 00:15:00;;;;;;;;;;;;;;;12828.289;-2321.277;0.000;2.183;14.312
2023-10-03 00:30:00;;;;;;;;;;;;;;;12866.825;-2307.587;0.000;1.789;14.403
2023-10-03 00:45:00;;;;;;;;;;;;;;;12918.126;-2343.678;0.000;1.263;14.447
2023-10-03 01:00:00;;;;;;;;;;;;;;;12898.257;-2344.220;-0.447;1.664;14.425
2023-10-03 01:15:00;;;;;;;;;;;;;;;12886.803;-2326.608;0.000;2.395;14.397
2023-10-03 01:30:00;;;;;;;;;;;;;;;12898.817;-2336.391;0.000;1.526;14.404
2023-10-03 01:45:00;;;;;;;;;;;;;;;12929.746;-2364.800;0.000;1.592;14.415
2023-10-03 02:00:00;;;;;;;;;;;;;;;12923.947;-2353.528;0.000;1.281;14.390
2023-10-03 02:15:00;;;;;;;;;;;;;;;12924.654;-2358.239;0.000;2.407;14.357
2023-10-03 02:30:00;;;;;;;;;;;;;;;12942.483;-2366.067;0.000;2.507;14.364
2023-10-03 02:45:00;;;;;;;;;;;;;;;12889.073;-2358.882;0.000;3.239;14.372
2023-10-03 03:00:00;;;;;;;;;;;;;;;12886.231;-2329.839;0.000;2.979;14.351
2023-10-03 03:15:00;;;;;;;;;;;;;;;12897.367;-2352.280;-0.175;2.613;14.149
2023-10-03 03:30:00;;;;;;;;;;;;;;;12870.291;-2333.823;-0.691;2.679;13.857
2023-10-03 03:45:00;;;;;;;;;;;;;;;12890.759;-2338.508;-0.673;2.351;13.666
2023-10-03 04:00:00;;;;;;;;;;;;;;;12908.609;-2347.810;-1.113;2.506;13.286
2023-10-03 04:15:00;;;;;;;;;;;;;;;12929.525;-2329.923;-1.714;2.117;12.922
2023-10-03 04:30:00;;;;;;;;;;;;;;;12863.831;-2400.434;-1.207;2.265;12.822
2023-10-03 04:45:00;;;;;;;;;;;;;;;12869.011;-2406.639;-1.050;1.700;12.748
2023-10-03 05:00:00;;;;;;;;;;;;;;;12825.298;-2325.904;-0.509;2.258;12.898
2023-10-03 05:15:00;;;;;;;;;;;;;;;12865.376;-2317.925;0.000;2.149;13.223
2023-10-03 05:30:00;;;;;;;;;;;;;;;12844.320;-2362.337;0.000;2.119;13.340
2023-10-03 05:45:00;;;;;;;;;;;;;;;12851.362;-2298.162;-0.753;2.358;13.205
2023-10-03 06:00:00;;;;;;;;;;;;;;;12877.059;-2288.058;-1.207;2.189;12.980
2023-10-03 06:15:00;;;;;;;;;;;;;;;12860.865;-2234.195;-0.679;1.671;12.782
2023-10-03 06:30:00;;;;;;;;;;;;;;;12846.321;-2252.078;0.089;1.892;13.278
2023-10-03 06:45:00;;;;;;;;;;;;;;;12883.946;-2255.327;0.000;2.142;13.547
2023-10-03 07:00:00;;;;;;;;;;;;;;;12899.679;-2238.839;0.000;2.144;13.613
2023-10-03 07:15:00;26.800;62.750;35.450;42.183;36.750;69.900;;41.100;75.300;45.350;47.300;69.250;58.400;39.200;12904.387;-1569.371;0.397;2.061;13.733
2023-10-03 07:30:00;207.700;425.200;380.433;399.433;351.667;418.833;;434.133;417.533;457.333;430.567;383.400;392.300;403.600;12882.530;4274.838;3.173;1.716;13.859
2023-10-03 07:45:00;670.033;1326.967;1265.978;1220.900;1301.389;1324.867;;1359.500;1303.400;1346.722;1273.367;1285.233;1244.467;1332.745;12908.091;16257.551;8.829;1.492;13.891
2023-10-03 08:00:00;2659.733;5273.645;5129.433;5092.455;5304.267;5308.467;;5290.633;5235.400;5397.133;5301.067;5099.133;5037.867;5484.333;12895.602;68177.827;29.155;1.154;14.092
2023-10-03 08:15:00;5470.667;10653.877;10490.122;10362.145;10935.989;10685.767;;10706.133;10626.167;10926.033;10699.833;10367.100;10253.933;11165.967;12927.317;139916.807;54.130;1.657;14.759
2023-10-03 08:30:00;7195.500;13789.433;13584.967;13476.345;14007.933;13760.333;;13837.533;13843.800;14234.467;13799.433;13513.767;13256.233;14526.745;12929.681;182161.679;68.655;2.013;15.281
2023-10-03 08:45:00;7062.100;13627.333;13389.511;13287.155;13887.300;13585.100;;13702.700;13615.533;13962.033;13556.733;13327.000;13111.111;14316.111;12911.182;179392.527;67.039;1.973;15.495
2023-10-03 09:00:00;8894.767;17044.933;16761.333;16603.867;17479.755;17065.867;;17161.233;17083.467;17463.133;17108.700;16574.700;16399.655;17815.255;12910.329;226199.431;82.394;2.212;15.493
2023-10-03 09:15:00;12586.233;24348.633;23986.600;23782.789;25236.000;24287.767;;24267.967;24111.667;24618.100;24265.933;23671.833;23396.933;25460.745;12932.529;324062.577;116.565;2.338;16.037
2023-10-03 09:30:00;15875.300;30728.467;30202.211;30061.933;31718.878;30567.267;;30433.667;30234.867;30902.967;30367.667;29939.600;29596.267;32065.333;12862.729;409384.906;148.020;2.005;16.803
2023-10-03 09:45:00;15628.233;29284.167;28409.567;28454.933;29360.367;29353.167;;29652.000;29574.700;30342.933;29422.900;28346.833;28093.833;30350.100;12871.734;392636.695;141.944;1.639;17.403
2023-10-03 10:00:00;25758.700;49203.867;48775.522;48315.933;49766.167;48629.733;;48799.433;48692.933;50080.200;48879.567;48225.778;47458.200;52113.633;12936.829;662450.480;243.140;2.603;17.900
2023-10-03 10:15:00;45688.833;79577.733;78907.333;78538.067;75690.667;76294.700;;81319.600;80164.633;86901.900;81083.033;76401.911;76861.700;84181.933;12907.415;1091740.131;425.793;2.767;19.695
2023-10-03 10:30:00;32856.833;51633.033;50815.367;50591.278;51021.600;51420.233;;57985.233;59204.867;63277.500;54467.433;50297.100;49712.600;54747.289;12842.647;736801.649;269.855;2.834;19.271
2023-10-03 10:45:00;45101.433;72401.667;73071.933;71799.333;73418.133;72728.933;;79805.478;79339.000;86506.100;76287.733;71528.833;71373.867;78256.133;12851.972;1029996.957;377.953;2.706;19.717
2023-10-03 11:00:00;52090.367;83385.522;91872.800;90577.700;91284.100;84373.600;;93460.033;94471.267;98804.333;88005.167;89917.722;86821.133;97044.700;12868.739;1237258.280;455.493;2.867;21.827
2023-10-03 11:15:00;67106.833;126814.667;122638.622;130073.433;124413.033;131499.033;;129801.000;127746.833;130455.167;132831.900;124522.800;129484.200;134355.333;12917.268;1746351.196;661.273;2.472;24.181
2023-10-03 11:30:00;41148.367;78482.667;76263.167;77190.433;78574.767;78002.133;;77653.500;77366.067;79400.367;77778.533;76294.033;76081.278;81723.767;12848.244;1054191.359;389.719;2.633;23.118
2023-10-03 11:45:00;65510.767;120294.200;115333.433;116865.967;114915.400;122216.267;;125770.000;120367.333;127860.300;123589.267;114715.400;116805.989;123092.878;12844.647;1634282.601;594.061;2.341;24.751
2023-10-03 12:00:00;59782.767;118481.255;118868.100;116901.600;123397.778;117145.800;;114071.400;113777.433;114098.100;115622.867;117327.300;115652.567;125665.067;12836.955;1586916.139;571.612;2.489;25.285
2023-10-03 12:15:00;67230.800;151776.845;155013.567;151586.033;157241.733;150529.633;;136656.433;131983.733;132488.567;146483.067;153198.267;147748.300;158764.700;12856.783;1983000.193;742.934;1.718;29.347
2023-10-03 12:30:00;73339.633;148103.967;149180.700;148096.567;144655.933;145371.200;;144021.300;141578.600;142139.167;144298.467;147200.367;141799.200;147292.655;12863.351;1967025.973;752.835;2.071;30.479
2023-10-03 12:45:00;46055.467;119789.200;124954.522;120343.033;131513.855;113269.933;;101705.433;93372.733;92303.900;113094.100;120537.767;117238.200;125416.833;12811.228;1524609.306;600.585;2.173;27.463
2023-10-03 13:00:00;95945.567;172678.867;176772.222;177110.678;179537.167;175024.533;;166424.467;158806.133;165075.000;177984.833;177843.167;168533.800;179530.400;12877.843;2343082.197;997.037;2.892;32.327
2023-10-03 13:15:00;89868.511;143215.578;141579.345;142155.600;144548.767;138129.733;;153020.411;154549.289;160561.533;145374.389;142335.667;138777.211;147153.389;12880.787;1980051.536;798.621;2.355;33.955
2023-10-03 13:30:00;54573.567;100105.800;107093.311;101358.967;112921.233;97375.200;;98822.133;98441.300;101903.033;99249.700;103169.878;98416.467;109595.200;12869.465;1381510.186;532.433;2.585;28.418
2023-10-03 13:45:00;43509.333;74092.233;71457.533;67868.733;74975.800;75833.900;;79794.900;76976.567;82942.700;77765.367;68339.022;69670.600;73571.033;12811.347;1006497.041;348.289;2.416;26.277
2023-10-03 14:00:00;76221.300;146411.067;140960.533;140058.567;146565.245;145157.167;;145402.300;144160.700;145349.033;147709.633;140217.589;138730.167;147573.355;12844.597;1945952.901;690.063;2.367;26.744
2023-10-03 14:15:00;91927.600;171676.755;162181.800;162906.500;171273.833;172668.200;;175155.733;173275.633;177353.633;174712.700;160494.267;163601.511;168870.745;12869.677;2303212.877;824.501;3.849;29.355
2023-10-03 14:30:00;75317.900;142665.933;141222.067;136566.467;155084.367;138640.633;;142624.533;141737.967;144921.067;141788.533;135431.533;137375.822;147050.333;12835.619;1923134.189;677.961;3.018;29.421
2023-10-03 14:45:00;88395.967;171419.078;165680.533;164872.178;175695.167;170300.400;;168629.345;167207.933;171606.700;168127.067;162517.233;163431.667;173451.933;12876.366;2277049.787;808.687;3.567;29.490
2023-10-03 15:00:00;81519.200;158874.955;154947.467;152404.067;166559.333;159069.667;;157621.667;155289.967;158953.533;157868.900;150517.622;151300.300;160736.500;12854.311;2121997.294;750.545;2.583;32.190
2023-10-03 15:15:00;74661.033;151818.700;148198.178;145497.745;159805.189;152031.200;;147343.233;143303.933;146728.767;149895.600;143537.511;144606.500;153549.111;12859.215;2008266.866;711.227;2.448;31.685
2023-10-03 15:30:00;74768.900;144820.333;141439.867;138816.322;152860.500;145472.200;;145098.333;142685.133;146263.867;144409.067;136774.267;138220.500;146499.111;12898.225;1942409.263;676.771;2.036;32.746
2023-10-03 15:45:00;66398.200;115750.955;111336.167;111538.422;121425.755;114954.233;;122768.467;122682.267;127657.633;116611.800;108384.967;112381.255;115860.878;12942.209;1588013.791;554.491;2.716;29.255
2023-10-03 16:00:00;60345.200;119257.667;116088.100;114391.967;125295.245;120132.200;;119509.600;116901.333;118873.033;119012.200;112119.700;113996.289;119951.111;12902.053;1597464.500;545.119;2.468;27.754
2023-10-03 16:15:00;53030.567;109417.278;107753.300;104996.089;118588.178;110392.167;;110346.733;107587.900;107425.333;109569.733;102824.333;104591.500;110700.945;12927.573;1469720.195;500.263;2.640;27.181
2023-10-03 16:30:00;43402.200;97541.155;96447.433;93609.667;107105.067;98753.967;;98492.433;95438.967;93358.300;97532.200;91304.478;93466.045;98555.767;12898.468;1303193.551;445.115;3.275;25.791
2023-10-03 16:45:00;34605.922;83846.000;83190.578;80454.955;93404.767;85086.833;;83271.533;79082.600;77180.200;81474.900;78061.867;80466.655;84627.478;12889.245;1101002.677;385.421;2.869;24.603
2023-10-03 17:00:00;28335.267;70567.811;70102.145;67602.322;79840.845;71909.533;;67538.733;62643.200;58604.367;66701.933;65124.800;67868.367;70859.667;12832.977;907517.617;328.129;2.929;23.217
2023-10-03 17:15:00;20709.567;56739.200;56602.733;54194.878;65693.245;57927.200;;51943.233;45445.211;41946.867;52496.367;51746.733;54656.300;56665.867;12836.077;709387.313;269.681;3.233;21.551
2023-10-03 17:30:00;13762.567;43125.233;43470.600;40790.933;51679.355;44072.867;;37026.833;32359.633;29848.967;38949.133;38539.167;41691.467;42803.955;12831.009;524885.123;213.671;2.855;20.420
2023-10-03 17:45:00;7304.867;29732.433;30161.267;23263.778;37246.489;29656.467;;20321.533;17782.467;16636.200;26240.500;24964.833;27574.889;29011.711;12844.089;332459.877;157.687;2.212;19.481
2023-10-03 18:00:00;2871.233;15257.800;16148.967;10685.311;20615.433;14223.267;;8275.633;6858.100;6367.233;11797.267;12328.767;10702.733;14195.011;12852.971;153999.293;64.649;2.509;17.754
2023-10-03 18:15:00;1681.033;4683.955;6411.600;4361.178;9997.800;4765.200;;4051.000;3843.700;3918.167;4288.733;4691.800;4203.678;5860.200;12864.601;63062.597;29.338;2.179;16.196
2023-10-03 18:30:00;1168.633;2921.733;2847.967;2760.633;3340.578;2844.467;;2715.733;2639.333;2763.867;2804.867;2789.867;2734.589;3002.933;12837.737;35141.787;16.231;2.520;15.484
2023-10-03 18:45:00;618.700;1386.700;1288.533;1274.133;1321.200;1331.800;;1364.000;1360.000;1352.500;1332.900;1273.100;1281.355;1373.955;12847.847;15859.716;7.141;2.181;14.827
2023-10-03 19:00:00;123.300;304.967;247.700;286.711;246.211;289.333;;342.467;289.033;303.700;337.100;269.511;275.000;300.267;12857.815;1391.988;0.420;2.091;14.162
2023-10-03 19:15:00;20.000;26.667;25.055;21.833;21.167;26.367;;25.533;21.867;23.333;30.633;25.333;21.867;28.555;12880.334;-4302.861;-1.773;2.222;13.731
2023-10-03 19:30:00;20.000;20.000;17.500;20.000;20.000;20.000;;20.000;9.200;20.000;20.000;20.000;20.000;20.000;12871.489;-3143.610;-2.213;1.882;13.337
2023-10-03 19:45:00;;;;;;;;;;;;;;;12888.382;-2257.554;-2.062;1.695;13.009
2023-10-03 20:00:00;;;;;;;;;;;;;;;12891.932;-2233.093;-2.266;1.437;12.769
2023-10-03 20:15:00;;;;;;;;;;;;;;;12924.297;-2231.129;-1.971;1.697;12.555
2023-10-03 20:30:00;;;;;;;;;;;;;;;12914.651;-2244.548;-2.015;1.365;12.339
2023-10-03 20:45:00;;;;;;;;;;;;;;;12908.738;-2246.044;-2.513;0.918;11.881
2023-10-03 21:00:00;;;;;;;;;;;;;;;12922.301;-2246.985;-1.970;1.259;11.929
2023-10-03 21:15:00;;;;;;;;;;;;;;;12928.947;-2260.340;-1.876;1.329;11.875
2023-10-03 21:30:00;;;;;;;;;;;;;;;12891.403;-2324.368;-1.925;1.517;11.747
2023-10-03 21:45:00;;;;;;;;;;;;;;;12866.173;-2309.980;-1.901;1.597;11.637
2023-10-03 22:00:00;;;;;;;;;;;;;;;12866.351;-2331.146;-1.491;1.811;11.496
2023-10-03 22:15:00;;;;;;;;;;;;;;;12904.796;-2324.925;-1.721;1.959;11.462
2023-10-03 22:30:00;;;;;;;;;;;;;;;12891.515;-2334.335;-1.630;1.396;11.293
2023-10-03 22:45:00;;;;;;;;;;;;;;;12900.797;-2349.383;-1.610;1.526;11.171
2023-10-03 23:00:00;;;;;;;;;;;;;;;12899.155;-2370.043;-1.931;1.293;10.890
2023-10-03 23:15:00;;;;;;;;;;;;;;;12818.673;-2341.979;-1.283;1.741;10.896
2023-10-03 23:30:00;;;;;;;;;;;;;;;12874.797;-2338.937;-1.117;1.867;10.911
2023-10-03 23:45:00;;;;;;;;;;;;;;;12871.963;-2334.560;-1.602;1.801;10.924
2023-10-04 00:00:00;;;;;;;;;;;;;;;12899.345;-2347.569;-1.932;1.844;10.665
2023-10-04 00:15:00;;;;;;;;;;;;;;;12923.046;-2356.015;-1.853;1.893;10.535
2023-10-04 00:30:00;;;;;;;;;;;;;;;12904.327;-2447.986;-1.511;1.676;10.359
2023-10-04 00:45:00;;;;;;;;;;;;;;;12917.099;-2409.759;-1.681;1.707;10.179
2023-10-04 01:00:00;;;;;;;;;;;;;;;12874.723;-2379.280;-1.000;1.651;10.218
2023-10-04 01:15:00;;;;;;;;;;;;;;;12882.957;-2354.197;-1.361;1.048;10.057
2023-10-04 01:30:00;;;;;;;;;;;;;;;12900.107;-2383.551;-1.672;0.993;9.923
2023-10-04 01:45:00;;;;;;;;;;;;;;;12903.983;-2421.158;-2.227;0.890;9.553
2023-10-04 02:00:00;;;;;;;;;;;;;;;12906.610;-2394.728;-1.456;1.103;9.481
2023-10-04 02:15:00;;;;;;;;;;;;;;;12910.541;-2385.669;-2.753;1.515;8.997
2023-10-04 02:30:00;;;;;;;;;;;;;;;12909.928;-2393.941;-1.919;1.433;8.689
2023-10-04 02:45:00;;;;;;;;;;;;;;;12929.751;-2395.501;-1.896;0.887;8.345
2023-10-04 03:00:00;;;;;;;;;;;;;;;12902.129;-2470.129;-1.755;0.716;8.069
2023-10-04 03:15:00;;;;;;;;;;;;;;;12887.177;-2476.393;-0.135;1.240;8.487
2023-10-04 03:30:00;;;;;;;;;;;;;;;12884.680;-2483.799;0.000;1.387;8.899
2023-10-04 03:45:00;;;;;;;;;;;;;;;12904.531;-2436.037;0.000;0.344;8.728
2023-10-04 04:00:00;;;;;;;;;;;;;;;12917.871;-2412.203;0.000;0.410;8.919
2023-10-04 04:15:00;;;;;;;;;;;;;;;12917.762;-2368.780;-0.889;0.557;8.665
2023-10-04 04:30:00;;;;;;;;;;;;;;;12882.557;-2452.409;-1.987;0.703;8.085
2023-10-04 04:45:00;;;;;;;;;;;;;;;12853.726;-2429.602;-2.047;0.631;7.631
2023-10-04 05:00:00;;;;;;;;;;;;;;;12823.535;-2387.437;-1.692;0.360;7.335
2023-10-04 05:15:00;;;;;;;;;;;;;;;12840.063;-2352.863;-1.173;0.799;7.503
2023-10-04 05:30:00;;;;;;;;;;;;;;;12824.753;-2351.885;-0.913;0.464;7.521
2023-10-04 05:45:00;;;;;;;;;;;;;;;12838.483;-2344.765;0.287;0.779;8.260
2023-10-04 06:00:00;;;;;;;;;;;;;;;12869.795;-2277.338;-1.211;0.968;8.047
2023-10-04 06:15:00;;;;;;;;;;;;;;;12927.603;-2314.425;-2.100;0.765;7.393
2023-10-04 06:30:00;;;;;;;;;;;;;;;12921.406;-2351.692;-1.862;0.773;7.150
2023-10-04 06:45:00;;;;;;;;;;;;;;;12929.195;-2356.700;-0.911;0.856;7.119
2023-10-04 07:00:00;;;;;;;;;;;;;;;12934.299;-2313.394;-0.058;1.369;7.556
2023-10-04 07:15:00;64.250;225.400;370.750;160.200;139.983;168.133;;194.200;174.938;159.650;175.550;178.700;199.400;130.400;12935.081;-736.453;0.632;0.702;7.693
2023-10-04 07:30:00;309.000;719.767;630.633;642.289;644.067;715.133;;695.600;694.533;689.567;711.933;639.922;619.300;688.633;12880.389;7497.465;3.721;0.683;7.337
2023-10-04 07:45:00;951.833;1928.933;1782.178;1856.422;1937.400;1963.867;;1958.433;1930.033;1951.633;1955.567;1828.500;1862.633;1984.867;12921.036;24302.645;12.816;0.935;7.799
2023-10-04 08:00:00;3160.233;6470.400;6369.645;6306.611;6712.678;6531.200;;6440.167;6378.033;6527.167;6498.333;6358.189;6246.422;6855.133;12925.988;84196.634;36.311;1.059;8.409
2023-10-04 08:15:00;5234.133;10314.333;10238.333;10158.333;10471.467;10251.933;;10220.800;10262.800;10528.267;10345.900;10159.922;9958.067;10968.311;12920.880;135651.291;56.816;1.079;9.078
2023-10-04 08:30:00;8777.033;16691.511;16439.367;16432.633;16328.300;16577.933;;16747.433;16878.533;17397.600;16782.433;16399.489;16086.967;17706.633;12902.619;222288.805;89.767;1.520;9.612
2023-10-04 08:45:00;11067.700;21020.233;20684.600;20596.678;20783.722;20864.800;;21005.133;21148.500;21775.833;21058.367;20611.700;20210.278;22195.933;12888.763;280436.319;110.091;0.525;11.653
2023-10-04 09:00:00;12596.833;23948.522;23515.578;23304.367;24113.055;23823.500;;24031.467;24097.133;24750.000;24123.333;23194.367;22970.000;25113.111;12932.052;319753.031;120.897;0.428;13.651
2023-10-04 09:15:00;16896.267;31854.478;31358.600;30944.267;32294.178;31810.833;;32078.500;32145.767;33012.933;32268.133;30800.733;30655.711;33436.300;12917.360;428289.525;154.927;0.568;15.409
2023-10-04 09:30:00;16969.267;32245.067;31601.200;31222.289;33001.033;32284.667;;32316.700;32245.067;33067.333;32482.033;31112.889;30914.167;33544.667;12885.563;431927.279;153.851;0.349;17.147
2023-10-04 09:45:00;17202.167;32867.211;32385.678;31922.733;33964.067;32888.467;;32827.167;32606.500;33384.678;32968.600;31815.922;31552.000;34247.267;12873.146;440121.412;155.885;0.472;18.299
2023-10-04 10:00:00;19800.300;37669.033;36813.967;36462.667;38680.478;37716.233;;37710.900;37516.733;38405.467;37791.467;36248.578;36087.933;38973.000;12843.397;504965.370;177.943;0.399;19.525
2023-10-04 10:15:00;23114.000;44035.755;43262.867;42851.433;45187.022;44014.333;;44033.311;43810.478;44948.467;44185.600;42601.733;42346.367;45910.700;12912.294;592370.636;210.803;0.602;20.457
2023-10-04 10:30:00;26972.833;51148.411;50167.200;49717.233;52107.800;50986.033;;51304.033;51099.300;52442.233;51205.300;49424.000;49094.078;53218.167;12949.362;688487.825;245.885;0.615;21.867
2023-10-04 10:45:00;32362.167;61420.111;60823.422;60255.033;62681.467;60943.500;;61117.500;61145.300;62950.000;61559.433;59748.800;59274.233;64798.067;12957.798;831457.517;304.280;0.714;24.172
2023-10-04 11:00:00;39545.900;73336.267;72688.233;71804.700;74574.800;73373.333;;74599.167;74637.600;76725.600;74203.700;71537.100;71201.845;77489.511;12897.337;1000679.688;360.351;1.335;25.722
