Timestamp;Sandy River - Inverter 10 - AC power [W] - P_AC;Sandy River - Inverter 5 - AC power [W] - P_AC;Sandy River - Inverter 8 - AC power [W] - P_AC;Sandy River - Inverter 9 - AC power [W] - P_AC;Sandy River - Inverter 6 - AC power [W] - P_AC;Sandy River - Inverter 3 - AC power [W] - P_AC;Sandy River - Inverter 2 - AC power [W] - P_AC;Sandy River - Inverter 1 - AC power [W] - P_AC;Sandy River - Inverter 7 - AC power [W] - P_AC;Sandy River - Inverter 4 - AC power [W] - P_AC;Sandy River - Schneider Meter - Voltage L1L2 [V] - M_AC_U_L1L2;Sandy River - Schneider Meter - Power [W] - M_AC_P;Sandy River - Weather Station - Wind speed [m/s] - E_W_S;Sandy River - Module Temprature Sensor - Temperature [°C] - T;Sandy River - POA - Irradiance [Wh/m²] - SRAD
2023-10-09 01:30:00;;;;;;;;;;;12822.237;-2013.783;0.952;11.557;-1.000
2023-10-09 01:45:00;;;;;;;;;;;12794.698;-2129.335;0.867;11.665;-0.679
2023-10-09 02:00:00;;;;;;;;;;;12759.206;-2304.475;0.701;11.529;-1.000
2023-10-09 02:15:00;;;;;;;;;;;12746.983;-2331.215;0.908;11.573;-1.000
2023-10-09 02:30:00;;;;;;;;;;;12727.642;-2336.436;0.596;11.273;-1.496
2023-10-09 02:45:00;;;;;;;;;;;12734.456;-2374.843;0.505;10.523;-2.000
2023-10-09 03:00:00;;;;;;;;;;;12725.397;-1659.456;0.857;10.619;-1.637
2023-10-09 03:15:00;;;;;;;;;;;12721.853;-878.017;0.836;10.839;-1.005
2023-10-09 03:30:00;;;;;;;;;;;12746.305;-863.557;0.709;10.443;-1.432
2023-10-09 03:45:00;;;;;;;;;;;12746.727;-896.306;0.657;10.579;-1.000
2023-10-09 04:00:00;;;;;;;;;;;12734.876;-832.238;0.599;10.507;-1.000
2023-10-09 04:15:00;;;;;;;;;;;12724.491;-838.163;1.086;10.755;-0.734
2023-10-09 04:30:00;;;;;;;;;;;12732.041;-2006.221;1.331;11.279;-0.106
2023-10-09 04:45:00;;;;;;;;;;;12751.365;-2351.125;1.336;11.850;0.000
2023-10-09 05:00:00;;;;;;;;;;;12758.000;-2403.919;1.113;11.931;0.000
2023-10-09 05:15:00;;;;;;;;;;;12728.065;-2438.465;1.131;11.933;0.000
2023-10-09 05:30:00;;;;;;;;;;;12709.409;-2386.029;0.996;11.905;0.000
2023-10-09 05:45:00;;;;;;;;;;;12709.928;-2395.734;1.121;12.011;0.000
2023-10-09 06:00:00;;;;;;;;;;;12705.457;-2437.999;1.381;12.097;0.000
2023-10-09 06:15:00;;;;;;;;;;;12713.392;-2336.265;1.953;12.450;0.000
2023-10-09 06:30:00;;;;;;;;;;;12754.622;-2333.656;1.622;12.506;0.000
2023-10-09 06:45:00;;;;;;;;;;;12792.463;-2319.710;1.693;12.406;-0.203
2023-10-09 07:00:00;;;;;;;;;;;12794.019;-2277.236;1.379;12.353;0.000
2023-10-09 07:15:00;34.418;31.667;32.200;;;55.000;31.223;86.667;;264.000;12784.174;-2211.733;1.274;12.236;0.000
2023-10-09 07:30:00;108.056;49.000;99.717;105.930;55.400;91.500;135.500;199.833;45.825;151.833;12794.097;-1179.213;1.545;12.497;0.635
2023-10-09 07:45:00;377.170;286.367;364.328;391.243;306.800;323.267;360.267;510.633;308.267;406.233;12780.599;1609.819;1.199;12.521;1.842
2023-10-09 08:00:00;1503.271;1283.700;1458.121;1526.043;1365.967;1348.633;1350.367;1765.900;1346.800;1530.000;12804.728;12657.379;1.032;12.386;7.595
2023-10-09 08:15:00;8247.019;7256.867;7967.091;8171.393;7117.800;7542.000;7212.033;8615.300;7104.200;7704.500;12784.372;73508.762;0.719;12.624;35.016
2023-10-09 08:30:00;13169.029;11340.667;12609.699;12871.153;10210.000;12001.100;11503.533;13395.600;10432.400;12275.400;12774.653;115119.327;0.855;13.503;53.815
2023-10-09 08:45:00;15963.564;14037.500;15356.165;15629.671;13349.233;14554.033;13894.667;16207.833;13513.533;14793.233;12781.209;142058.043;0.443;14.317;64.943
2023-10-09 09:00:00;17304.266;15488.767;16582.485;16913.333;15342.433;15723.533;14994.967;17547.333;15423.267;15921.567;12768.278;155345.502;0.275;15.371;69.306
2023-10-09 09:15:00;9183.273;8336.633;8652.665;8930.570;8977.233;8108.600;7979.933;9467.200;8890.267;8468.800;12738.795;82434.809;0.687;15.325;37.096
2023-10-09 09:30:00;7241.879;6905.567;6791.727;7030.908;8094.000;6325.367;6318.667;7576.300;7869.767;6718.933;12755.361;66605.139;0.551;15.062;28.815
2023-10-09 09:45:00;8889.333;8712.267;8278.528;8515.151;10765.833;7836.033;7736.033;9047.367;10451.400;8131.733;12767.322;84018.148;1.035;15.149;33.091
2023-10-09 10:00:00;11418.567;11096.267;10684.182;10973.637;13241.633;10191.200;9995.233;11600.433;12900.867;10445.833;12746.490;107691.010;0.671;15.415;42.380
2023-10-09 10:15:00;14031.315;13608.700;13232.061;13539.837;15902.600;12582.167;12286.167;14216.667;15645.800;12870.978;12772.446;133580.930;1.067;16.012;52.445
2023-10-09 10:30:00;17753.999;17621.200;16777.097;17096.303;21513.500;15940.200;15412.033;17849.867;21022.667;16111.567;12763.711;172594.201;1.123;16.567;65.686
2023-10-09 10:45:00;19472.703;19147.100;18511.835;18892.588;22492.967;17636.800;16976.667;19666.667;22068.400;17833.000;12752.129;187787.672;1.135;17.225;73.111
2023-10-09 11:00:00;17667.272;16945.467;16809.696;17161.273;19100.300;16049.500;15377.267;17856.967;18822.933;16195.633;12756.702;167404.701;1.264;17.277;68.098
2023-10-09 11:15:00;22777.697;21121.633;21693.171;22186.673;21883.300;20760.000;19838.667;22948.833;21865.267;21051.467;12740.909;211294.139;1.429;17.545;89.287
2023-10-09 11:30:00;18915.757;17275.500;18057.152;18469.090;17249.200;17328.667;16550.133;19122.467;17344.300;17639.767;12756.735;173433.500;1.413;17.731;74.808
2023-10-09 11:45:00;20419.030;19164.433;19620.606;19985.782;20457.867;18754.123;17753.600;20775.433;20313.333;18808.067;12756.878;191435.773;1.204;17.318;77.863
2023-10-09 12:00:00;25339.515;22684.333;24249.728;24697.575;21623.900;23224.600;22000.533;25460.367;21906.067;23460.033;12765.558;229045.941;0.313;17.428;96.559
2023-10-09 12:15:00;26686.139;23875.633;25710.563;26169.653;22870.333;24463.533;23155.600;26860.000;23165.533;24661.967;12763.679;241043.600;0.497;17.900;102.218
2023-10-09 12:30:00;24133.151;21541.400;23224.302;23671.940;20495.067;22168.267;21036.000;24317.667;20657.700;22400.167;12767.566;217239.991;0.777;17.525;92.819
2023-10-09 12:45:00;24189.212;21669.567;23268.084;23673.755;20770.633;22218.833;21061.733;24393.267;20958.367;22488.733;12763.770;218342.339;1.077;16.901;92.458
2023-10-09 13:00:00;28051.817;25300.100;27112.809;27573.151;24621.200;25719.700;24276.467;28223.767;24751.100;25871.433;12746.205;255035.352;0.974;16.781;108.763
2023-10-09 13:15:00;41888.764;37706.667;40698.001;41255.697;36387.700;38535.967;36211.067;41929.300;36735.800;38736.967;12779.869;382721.959;1.180;17.481;163.545
2023-10-09 13:30:00;44001.333;39677.767;42594.849;43173.274;38349.833;40378.867;37995.600;43635.500;38694.733;40727.600;12790.597;401334.415;1.374;18.069;171.489
2023-10-09 13:45:00;22552.121;20318.733;21820.484;22069.895;20120.033;20619.433;19646.800;22750.522;20217.233;20928.000;12760.215;204885.465;1.475;17.147;87.891
2023-10-09 14:00:00;26241.515;23993.733;25542.485;25862.645;24077.367;24242.000;22848.600;26676.400;24081.600;24386.633;12779.725;241490.399;0.796;17.189;103.460
2023-10-09 14:15:00;22388.971;20531.311;21563.879;21929.995;21110.600;20465.355;19385.633;22452.933;21113.267;20648.367;12761.878;205483.470;1.085;17.723;88.183
2023-10-09 14:30:00;15942.971;14609.067;15383.273;15634.728;15477.133;14432.233;13805.167;15986.267;15400.533;14632.700;12769.807;145804.632;1.039;16.537;62.579
2023-10-09 14:45:00;13320.483;12227.433;12656.781;12921.193;13296.633;11953.967;11527.633;13351.567;13202.600;12262.267;12772.081;121517.853;0.669;16.320;52.512
2023-10-09 15:00:00;6685.938;6069.233;6505.880;6591.627;6729.567;5999.733;5943.033;7103.800;6522.233;6256.367;12760.437;60801.686;0.494;16.066;28.094
2023-10-09 15:15:00;9143.152;8592.033;8896.425;8971.490;9792.333;8317.400;8100.900;9542.400;9577.400;8562.500;12765.977;85401.296;0.450;15.679;38.889
2023-10-09 15:30:00;29312.243;28185.300;29053.150;29114.083;31788.467;27099.433;25612.033;29956.000;31118.033;26989.467;12778.087;282443.374;0.682;16.713;123.515
2023-10-09 15:45:00;33316.901;32466.167;32298.484;32478.463;37520.633;30469.933;29047.600;33267.800;37104.000;30714.133;12778.665;321641.297;0.718;19.053;136.137
2023-10-09 16:00:00;13202.667;12985.767;12231.880;12395.517;15966.600;11652.633;11617.333;13088.433;15647.200;12242.733;12737.929;126041.803;0.754;19.537;52.591
2023-10-09 16:15:00;8392.473;8007.433;8130.122;8244.859;9524.022;7440.933;7344.267;8760.200;9290.367;7762.867;12744.268;78843.847;0.509;17.941;34.745
2023-10-09 16:30:00;10638.686;10076.467;10167.213;10329.625;11756.100;9430.600;9181.167;10678.167;11575.233;9751.367;12740.597;98566.961;0.674;17.555;44.371
2023-10-09 16:45:00;8805.243;8116.700;8274.363;8531.241;8969.100;7866.000;7643.033;8867.167;8942.800;8254.433;12736.965;79681.559;1.004;17.384;37.595
2023-10-09 17:00:00;7243.863;6555.233;6913.333;7129.151;6851.100;6568.200;6386.833;7506.100;6790.967;6889.867;12725.114;64774.459;1.355;16.861;32.583
2023-10-09 17:15:00;4872.263;4266.400;4537.120;4791.698;4353.200;4276.367;4207.000;5106.833;4288.667;4609.900;12737.618;42003.327;1.680;16.458;23.107
2023-10-09 17:30:00;13328.789;11737.200;12855.819;13162.000;11642.733;11873.200;11211.767;13257.200;11680.333;12068.333;12747.662;118400.145;1.643;15.853;53.013
2023-10-09 17:45:00;14883.061;13677.300;14465.181;14820.031;13758.733;13797.467;13022.655;15509.067;13784.100;13977.267;12755.003;136127.261;1.624;15.929;61.491
2023-10-09 18:00:00;11141.879;10408.500;10793.880;11106.581;10952.333;10281.300;9715.167;11589.567;10861.633;10409.967;12750.593;102464.918;2.175;15.321;48.377
2023-10-09 18:15:00;5323.249;4732.333;5051.393;5258.423;4979.033;4761.833;4719.800;5690.933;4944.967;5103.200;12763.169;47177.154;1.583;14.332;24.891
2023-10-09 18:30:00;965.853;762.767;932.484;1014.667;804.067;852.867;922.000;1280.567;806.200;1119.667;12751.691;7393.577;1.576;13.621;6.008
2023-10-09 18:45:00;143.031;106.533;191.285;199.637;135.200;146.833;182.200;330.767;116.967;258.900;12740.618;-640.395;1.967;13.654;1.357
2023-10-09 19:00:00;20.000;18.889;20.000;20.000;20.000;18.889;20.000;30.633;20.000;21.833;12746.777;-3213.158;1.495;13.509;0.000
2023-10-09 19:15:00;17.333;;12.120;17.777;13.333;;20.000;20.000;20.000;13.333;12753.046;-2112.272;0.922;13.455;-0.052
2023-10-09 19:30:00;;;;;;;;;;;12763.853;-1966.497;0.805;13.330;0.000
2023-10-09 19:45:00;;;;;;;;;;;12774.393;-1919.803;0.854;13.245;-0.894
2023-10-09 20:00:00;;;;;;;;;;;12783.940;-1975.097;0.615;13.019;-1.000
2023-10-09 20:15:00;;;;;;;;;;;12780.859;-1988.256;0.667;12.497;-1.452
2023-10-09 20:30:00;;;;;;;;;;;12797.227;-1798.744;0.655;12.267;-1.000
2023-10-09 20:45:00;;;;;;;;;;;12799.805;-609.938;0.711;12.294;-0.654
2023-10-09 21:00:00;;;;;;;;;;;12774.947;-600.448;0.742;12.435;0.000
2023-10-09 21:15:00;;;;;;;;;;;12774.565;-677.013;0.640;12.121;-0.691
2023-10-09 21:30:00;;;;;;;;;;;12755.305;-628.697;1.035;11.911;-0.313
2023-10-09 21:45:00;;;;;;;;;;;12745.497;-685.857;0.801;12.151;-0.203
2023-10-09 22:00:00;;;;;;;;;;;12690.947;-1359.494;0.639;11.584;-1.326
2023-10-09 22:15:00;;;;;;;;;;;12681.464;-2148.853;0.405;11.124;-1.211
2023-10-09 22:30:00;;;;;;;;;;;12717.151;-2098.809;0.129;11.193;-0.763
2023-10-09 22:45:00;;;;;;;;;;;12741.401;-2160.502;0.321;11.418;0.000
2023-10-09 23:00:00;;;;;;;;;;;12754.145;-2134.421;0.572;11.399;-0.721
2023-10-09 23:15:00;;;;;;;;;;;12768.912;-2123.419;0.646;11.241;-0.921
2023-10-09 23:30:00;;;;;;;;;;;12785.569;-2122.975;0.741;10.310;-1.871
2023-10-09 23:45:00;;;;;;;;;;;12797.479;-2177.291;0.752;9.962;-1.867
2023-10-10 00:00:00;;;;;;;;;;;12800.056;-2134.205;0.545;8.875;-2.523
2023-10-10 00:15:00;;;;;;;;;;;12713.015;-2272.378;0.381;8.603;-1.238
2023-10-10 00:30:00;;;;;;;;;;;12698.555;-2318.971;0.617;9.349;-0.706
2023-10-10 00:45:00;;;;;;;;;;;12714.149;-2315.513;0.640;9.416;-1.000
2023-10-10 01:00:00;;;;;;;;;;;12724.475;-2286.183;1.097;9.966;-0.104
2023-10-10 01:15:00;;;;;;;;;;;12732.693;-2246.971;0.535;10.376;0.000
2023-10-10 01:30:00;;;;;;;;;;;12747.459;-2295.207;0.641;10.259;-0.576
2023-10-10 01:45:00;;;;;;;;;;;12754.139;-2294.765;0.623;10.063;-1.000
2023-10-10 02:00:00;;;;;;;;;;;12751.576;-2267.104;0.723;10.097;-1.000
2023-10-10 02:15:00;;;;;;;;;;;12758.876;-2283.331;0.561;10.085;-1.000
2023-10-10 02:30:00;;;;;;;;;;;12768.261;-2296.193;0.922;10.154;-1.000
2023-10-10 02:45:00;;;;;;;;;;;12776.887;-2282.538;1.771;10.414;-0.119
2023-10-10 03:00:00;;;;;;;;;;;12774.602;-2267.020;1.699;10.534;-1.000
2023-10-10 03:15:00;;;;;;;;;;;12774.087;-2204.783;1.227;10.427;-1.000
2023-10-10 03:30:00;;;;;;;;;;;12738.507;-2279.631;1.996;10.424;-1.000
2023-10-10 03:45:00;;;;;;;;;;;12720.369;-2268.752;2.375;10.521;-1.000
2023-10-10 04:00:00;;;;;;;;;;;12716.835;-2256.424;1.877;10.596;-0.623
2023-10-10 04:15:00;;;;;;;;;;;12709.047;-2324.578;2.461;10.622;0.000
2023-10-10 04:30:00;;;;;;;;;;;12717.096;-2422.275;2.064;10.543;0.000
2023-10-10 04:45:00;;;;;;;;;;;12723.557;-2458.107;2.171;10.602;0.000
2023-10-10 05:00:00;;;;;;;;;;;12726.220;-2466.619;2.055;10.619;0.000
2023-10-10 05:15:00;;;;;;;;;;;12704.027;-2489.562;1.945;10.585;0.000
2023-10-10 05:30:00;;;;;;;;;;;12713.198;-2337.802;2.391;10.583;0.000
2023-10-10 05:45:00;;;;;;;;;;;12696.901;-2333.767;2.908;10.649;0.000
2023-10-10 06:00:00;;;;;;;;;;;12724.145;-2264.673;2.415;10.595;0.000
2023-10-10 06:15:00;;;;;;;;;;;12712.606;-2278.865;2.313;10.560;0.000
2023-10-10 06:30:00;;;;;;;;;;;12730.413;-2251.397;1.840;10.497;0.000
2023-10-10 06:45:00;;;;;;;;;;;12751.945;-2213.009;2.574;10.474;0.000
2023-10-10 07:00:00;;;;;;;;;;;12763.150;-2214.507;2.255;10.437;0.000
2023-10-10 07:15:00;;;;;;;;;;;12772.407;-2249.491;3.133;10.399;0.000
2023-10-10 07:30:00;61.788;30.478;56.516;73.014;43.100;68.633;88.333;150.267;30.000;106.433;12809.117;-1586.169;3.264;10.317;0.373
2023-10-10 07:45:00;477.460;343.267;448.061;480.963;375.200;399.100;436.467;629.300;364.467;483.900;12772.751;2488.962;3.064;10.282;2.751
2023-10-10 08:00:00;1217.582;981.933;1277.514;1293.049;1080.033;1187.167;1197.000;1590.133;1073.867;1379.500;12760.901;10492.230;2.802;10.423;7.175
2023-10-10 08:15:00;1277.661;1034.867;1260.129;1339.618;1064.533;1183.400;1140.000;1586.067;1003.000;1353.100;12759.148;10572.604;2.083;10.535;7.667
2023-10-10 08:30:00;3040.321;2558.933;2865.757;2976.546;2530.733;2673.067;2608.167;3421.833;2518.900;2927.067;12747.675;26129.048;1.716;10.655;14.929
2023-10-10 08:45:00;5140.242;4467.333;4832.533;5003.903;4821.700;4484.733;4466.933;5549.567;4716.467;4807.133;12798.983;45617.356;1.900;10.729;23.891
2023-10-10 09:00:00;15541.272;13965.733;14768.970;15134.122;14171.700;14063.433;13471.633;15777.967;14166.433;14257.033;12798.151;140339.075;2.705;11.086;63.356
2023-10-10 09:15:00;16852.316;14946.000;15959.333;16339.061;14603.333;15228.589;14650.300;17039.233;14740.600;15503.533;12807.765;150288.207;2.371;11.642;68.155
2023-10-10 09:30:00;20535.697;18995.833;19394.546;19807.172;19919.667;18527.133;17928.833;20765.367;19942.100;18881.467;12808.478;188495.418;1.865;12.178;82.737
2023-10-10 09:45:00;13969.763;12861.067;12976.259;13349.218;13506.655;12426.767;12146.067;14026.733;13546.167;12843.267;12792.902;126357.531;1.885;13.041;56.316
2023-10-10 10:00:00;9808.302;9238.967;9057.327;9399.817;10654.267;8629.867;8557.433;9971.767;10469.400;9024.667;12777.054;90359.176;1.927;12.323;38.479
2023-10-10 10:15:00;7897.073;7412.967;7298.388;7560.479;8509.767;6921.733;6883.633;8128.133;8317.433;7270.233;12779.311;72294.301;1.206;11.999;31.649
2023-10-10 10:30:00;8686.042;8109.167;8082.175;8377.576;9111.333;7630.033;7571.900;8927.300;8957.600;8018.867;12776.240;79488.694;1.557;12.126;35.590
2023-10-10 10:45:00;18951.029;17571.633;18249.340;18265.413;19058.733;17026.800;16604.900;19539.367;18934.111;17194.500;12785.614;176647.244;1.861;12.203;76.784
2023-10-10 11:00:00;28569.151;26176.233;27030.243;27526.116;25731.367;26284.733;25143.467;28988.600;26008.600;26710.467;12810.188;260886.161;1.871;14.135;117.204
2023-10-10 11:15:00;24501.340;23339.767;23280.121;23729.250;25550.833;22289.933;21368.767;24813.400;25216.133;22463.767;12809.206;230112.868;1.909;13.861;96.529
2023-10-10 11:30:00;25382.728;23066.133;24143.879;24686.909;22751.367;23198.367;22063.433;25571.633;22921.867;23435.700;12810.225;230552.913;1.028;14.579;100.861
2023-10-10 11:45:00;20628.364;18999.500;19735.211;20136.735;19160.900;18839.533;17968.733;20993.367;19319.167;19148.433;12809.728;188972.010;0.699;14.309;80.587
2023-10-10 12:00:00;27348.000;25098.667;26357.000;26758.121;25134.733;25212.700;23997.333;27821.400;25061.533;25261.467;12805.243;251386.585;0.953;14.536;109.483
2023-10-10 12:15:00;43944.152;39389.233;42909.739;42951.073;36507.367;40797.400;38745.933;44771.233;37243.600;41148.955;12792.970;400599.319;1.074;15.631;190.399
2023-10-10 12:30:00;101709.517;95773.333;101602.545;94848.728;86522.033;98795.733;91580.067;105387.867;89363.067;97658.400;12790.283;952294.762;1.133;19.300;477.045
2023-10-10 12:45:00;105265.867;98481.800;109751.224;99266.909;90733.967;102526.933;94134.967;109448.489;94683.767;101419.133;12721.277;993051.022;2.121;24.901;487.667
2023-10-10 13:00:00;84634.728;79222.533;85539.515;83535.879;75589.033;80989.133;75529.867;85492.967;76267.233;80624.833;12723.738;796315.893;1.589;24.446;383.767
2023-10-10 13:15:00;40435.696;36306.211;39489.495;39944.357;34482.833;37243.200;35344.167;40275.900;34911.067;37660.267;12739.065;368804.075;1.408;21.895;166.317
2023-10-10 13:30:00;41967.274;37633.233;41361.151;41379.938;36889.433;38263.700;36064.833;41536.333;37547.500;38579.133;12749.851;384507.359;2.502;19.952;171.949
2023-10-10 13:45:00;40973.666;38427.633;40419.795;40425.891;37408.333;38379.067;36165.311;41499.167;37745.733;38827.000;12750.077;383708.841;3.073;19.317;170.573
2023-10-10 14:00:00;34331.516;31575.433;33439.151;33747.757;31774.567;31775.433;29995.400;34526.433;31824.333;32017.500;12746.533;319332.286;2.181;18.409;140.346
2023-10-10 14:15:00;25335.773;23187.433;24616.303;24820.849;24028.367;23036.233;22112.167;25130.000;24189.133;23501.567;12764.847;235202.727;1.304;18.223;103.055
2023-10-10 14:30:00;48671.272;51660.967;52072.302;51099.696;50830.300;53197.600;50304.200;58201.900;47396.033;51532.800;12783.287;507824.143;2.098;18.928;216.758
2023-10-10 14:45:00;65667.091;64423.633;67274.667;67892.709;67090.067;63353.100;59572.900;70095.833;69661.967;64052.033;12731.288;651239.917;2.979;22.547;307.362
2023-10-10 15:00:00;43690.182;41667.867;43971.089;44493.515;45368.200;40450.433;37411.000;43178.733;46736.633;41281.467;12715.769;422989.211;2.089;20.993;193.866
2023-10-10 15:15:00;24330.837;23969.767;24071.489;24290.806;26721.667;22825.567;21716.700;24601.433;25995.633;23449.067;12708.440;236889.964;2.206;20.193;104.400
2023-10-10 15:30:00;21617.321;21086.600;20412.486;20750.969;25120.000;19351.967;18721.867;21039.900;24669.967;19722.467;12713.280;207628.961;1.829;18.557;87.975
2023-10-10 15:45:00;15788.576;15422.967;15505.393;15547.794;18387.967;14496.400;14189.267;16215.500;18151.833;14746.267;12724.991;154588.818;2.459;17.823;67.425
2023-10-10 16:00:00;17250.728;16897.367;16935.999;17006.028;19685.133;15976.333;15448.533;17904.633;19387.667;16202.267;12749.549;168365.841;2.458;17.719;74.960
2023-10-10 16:15:00;24706.848;24549.833;24965.079;24987.327;28113.733;23310.967;22049.300;25939.167;27820.267;23359.933;12783.365;245082.629;2.382;17.556;108.375
2023-10-10 16:30:00;29784.606;28811.433;29326.971;29717.483;31949.167;27582.500;25980.233;30154.700;31813.333;27797.367;12787.051;286964.436;2.391;18.359;124.840
2023-10-10 16:45:00;17005.151;15788.933;16157.205;16458.814;16987.267;15380.378;14773.467;16964.433;16915.533;15773.289;12776.863;157531.203;2.786;17.746;69.969
2023-10-10 17:00:00;6156.666;5424.600;5841.480;6019.819;5738.733;5476.667;5360.167;6386.033;5709.900;5767.167;12740.764;55211.920;2.383;15.526;24.544
2023-10-10 17:15:00;12074.061;10814.433;11641.671;11938.727;10873.433;10912.033;10516.767;12343.633;10897.178;11234.900;12752.909;109450.361;2.559;13.700;48.195
2023-10-10 17:30:00;14580.000;13277.433;14127.636;14454.181;13450.967;13267.767;12637.300;14950.267;13434.667;13571.167;12753.697;132224.009;0.866;13.850;61.843
2023-10-10 17:45:00;5129.981;4357.433;4761.706;4971.515;4277.467;4522.967;4490.000;5455.267;4218.333;4859.433;12747.558;43481.114;1.256;13.421;24.023
2023-10-10 18:00:00;1149.378;893.100;1072.303;1141.999;850.900;1016.700;1069.833;1458.667;829.733;1254.033;12761.204;8629.865;1.823;12.777;7.135
2023-10-10 18:15:00;742.509;540.467;730.848;783.454;597.300;680.867;681.867;998.167;549.600;876.900;12769.835;5037.005;1.263;12.555;5.033
2023-10-10 18:30:00;24.727;20.000;20.849;21.273;22.100;23.333;26.400;70.767;20.933;51.367;12776.823;-2893.779;2.866;12.573;0.064
2023-10-10 18:45:00;20.727;30.267;21.151;20.000;26.667;23.111;20.000;52.633;25.333;23.378;12775.882;-2858.375;2.097;12.201;0.000
2023-10-10 19:00:00;90.000;;90.000;47.140;;;;20.000;;100.000;12777.795;-2116.574;1.395;11.802;0.000
2023-10-10 19:15:00;;;;;;;;;;;12797.959;-2087.500;2.096;11.825;0.000
2023-10-10 19:30:00;;;;;;;;;;;12798.194;-1995.954;1.219;11.567;0.000
2023-10-10 19:45:00;;;;;;;;;;;12815.673;-2020.424;1.016;11.075;-0.467
2023-10-10 20:00:00;;;;;;;;;;;12823.241;-2036.197;1.296;10.763;-0.032
2023-10-10 20:15:00;;;;;;;;;;;12801.332;-1971.783;1.231;10.895;0.000
2023-10-10 20:30:00;;;;;;;;;;;12803.165;-1906.685;1.090;10.921;0.000
2023-10-10 20:45:00;;;;;;;;;;;12812.797;-2007.431;0.946;10.397;-0.896
2023-10-10 21:00:00;;;;;;;;;;;12791.909;-2104.009;1.060;10.188;-1.000
2023-10-10 21:15:00;;;;;;;;;;;12765.366;-2019.553;1.183;10.576;0.000
2023-10-10 21:30:00;;;;;;;;;;;12745.555;-2048.691;1.425;10.719;0.000
2023-10-10 21:45:00;;;;;;;;;;;12737.238;-2107.225;1.907;10.635;0.000
2023-10-10 22:00:00;;;;;;;;;;;12672.076;-2152.624;1.595;10.532;0.000
2023-10-10 22:15:00;;;;;;;;;;;12687.334;-2159.727;1.636;10.265;-0.259
